Id,Label,Modularity Class,City,State,Country,Latitude,Longitude
1924,"tiros,minas gerais,brazil",,tiros,minas gerais,brazil,-19.004,-45.964
1925,"rolante,rio grande do sul,brazil",,rolante,rio grande do sul,brazil,-29.651,-50.576
1926,"mairi,bahia,brazil",,mairi,bahia,brazil,-11.711,-40.149
1927,"taguai,sao paulo,brazil",,taguai,sao paulo,brazil,-23.452,-49.409
1928,"santa maria da serra,sao paulo,brazil",,santa maria da serra,sao paulo,brazil,-22.567,-48.161
1929,"salto veloso,santa catarina,brazil",,salto veloso,santa catarina,brazil,-26.905,-51.406
1930,"nova venecia,espirito santo,brazil",,nova venecia,espirito santo,brazil,-18.711,-40.401
1931,"caucaia,ceara,brazil",,caucaia,ceara,brazil,-3.733,-38.656
1932,"lobato,parana,brazil",,lobato,parana,brazil,-23.008,-51.951
1933,"xavantina,santa catarina,brazil",,xavantina,santa catarina,brazil,-27.069,-52.342
1934,"rosario oeste,mato grosso,brazil",,rosario oeste,mato grosso,brazil,-14.836,-56.428
1935,"santo antonio do pinhal,sao paulo,brazil",,santo antonio do pinhal,sao paulo,brazil,-22.827,-45.663
1936,"araruna,parana,brazil",,araruna,parana,brazil,-23.932,-52.496
1937,"serafina correa,rio grande do sul,brazil",,serafina correa,rio grande do sul,brazil,-28.712,-51.935
1938,"esperantina,piaui,brazil",,esperantina,piaui,brazil,-3.902,-42.234
1939,"roteiro,alagoas,brazil",,roteiro,alagoas,brazil,-9.833,-35.978
1940,"anaurilandia,mato grosso do sul,brazil",,anaurilandia,mato grosso do sul,brazil,-22.188,-52.718
1941,"ita,santa catarina,brazil",,ita,santa catarina,brazil,-27.291,-52.323
1942,"avai,sao paulo,brazil",,avai,sao paulo,brazil,-22.147,-49.333
1943,"santana do itarare,parana,brazil",,santana do itarare,parana,brazil,-23.755,-49.629
1944,"rubiacea,sao paulo,brazil",,rubiacea,sao paulo,brazil,-21.301,-50.727
1945,"pindare mirim,maranhao,brazil",,pindare mirim,maranhao,brazil,-3.608,-45.343
1946,"fraiburgo,santa catarina,brazil",,fraiburgo,santa catarina,brazil,-27.026,-50.921
1947,"buriti bravo,maranhao,brazil",,buriti bravo,maranhao,brazil,-5.837,-43.834
1948,"sumidouro,rio de janeiro,brazil",,sumidouro,rio de janeiro,brazil,-22.05,-42.675
1949,"floresta,pernambuco,brazil",,floresta,pernambuco,brazil,-8.601,-38.568
1950,"nocera inferiore,campania,italy",,nocera inferiore,campania,italy,40.75448,14.63919
1951,"armazem,santa catarina,brazil",,armazem,santa catarina,brazil,-28.262,-49.018
1952,"hidrolandia,goias,brazil",,hidrolandia,goias,brazil,-16.962,-49.229
1953,"caiabu,sao paulo,brazil",,caiabu,sao paulo,brazil,-22.012,-51.236
1954,"icatu,maranhao,brazil",,icatu,maranhao,brazil,-2.776,-44.066
1955,"marapanim,para,brazil",,marapanim,para,brazil,-0.714,-47.694
1956,"uirauna,paraiba,brazil",,uirauna,paraiba,brazil,-6.518,-38.412
1957,"anajas,para,brazil",,anajas,para,brazil,-0.987,-49.94
1958,"sao martinho,rio grande do sul,brazil",,sao martinho,rio grande do sul,brazil,-27.707,-53.969
1959,"elesbao veloso,piaui,brazil",,elesbao veloso,piaui,brazil,-6.202,-42.14
1960,"luzerna,santa catarina,brazil",,luzerna,santa catarina,brazil,-27.133,-51.467
1961,"sao geraldo da piedade,minas gerais,brazil",,sao geraldo da piedade,minas gerais,brazil,-18.836,-42.288
1962,"arceburgo,minas gerais,brazil",,arceburgo,minas gerais,brazil,-21.364,-46.94
1963,"bonito,mato grosso do sul,brazil",,bonito,mato grosso do sul,brazil,-21.121,-56.482
1964,"pecanha,minas gerais,brazil",,pecanha,minas gerais,brazil,-18.549,-42.557
1965,"entre rios de minas,minas gerais,brazil",,entre rios de minas,minas gerais,brazil,-20.671,-44.066
1966,"neopolis,sergipe,brazil",,neopolis,sergipe,brazil,-10.32,-36.579
1967,"itapora,mato grosso do sul,brazil",,itapora,mato grosso do sul,brazil,-22.079,-54.789
1968,"piata,bahia,brazil",,piata,bahia,brazil,-13.152,-41.773
1969,"sao jose do alegre,minas gerais,brazil",,sao jose do alegre,minas gerais,brazil,-22.329,-45.526
1970,"aruja,sao paulo,brazil",,aruja,sao paulo,brazil,-23.396,-46.321
1971,"cruzeiro do sul,parana,brazil",,cruzeiro do sul,parana,brazil,-22.962,-52.161
1972,"feliz natal,mato grosso,brazil",,feliz natal,mato grosso,brazil,-12.386,-54.92
1973,"maragogi,alagoas,brazil",,maragogi,alagoas,brazil,-9.012,-35.222
1974,"la ceiba,atlántida,honduras",,la ceiba,atlántida,honduras,15.75971,-86.78221
1975,"santa ines,maranhao,brazil",,santa ines,maranhao,brazil,-3.667,-45.38
1976,"abaete,minas gerais,brazil",,abaete,minas gerais,brazil,-19.16,-45.446
1977,"passira,pernambuco,brazil",,passira,pernambuco,brazil,-7.995,-35.581
1978,"barra do garcas,mato grosso,brazil",,barra do garcas,mato grosso,brazil,-15.89,-52.257
1979,"coqueiral,minas gerais,brazil",,coqueiral,minas gerais,brazil,-21.189,-45.441
1980,"rodeio,santa catarina,brazil",,rodeio,santa catarina,brazil,-26.923,-49.366
1981,"rio negrinho,santa catarina,brazil",,rio negrinho,santa catarina,brazil,-26.254,-49.518
1982,"jakarta,jakarta raya,indonesia",,jakarta,jakarta raya,indonesia,-6.21462,106.84513
1983,"mariapolis,sao paulo,brazil",,mariapolis,sao paulo,brazil,-21.799,-51.181
1984,"ibipitanga,bahia,brazil",,ibipitanga,bahia,brazil,-12.882,-42.486
1985,"alvares florence,sao paulo,brazil",,alvares florence,sao paulo,brazil,-20.321,-49.911
1986,"monsenhor paulo,minas gerais,brazil",,monsenhor paulo,minas gerais,brazil,-21.758,-45.541
1987,"anchieta,santa catarina,brazil",,anchieta,santa catarina,brazil,-26.534,-53.331
1988,"guaraciaba,minas gerais,brazil",,guaraciaba,minas gerais,brazil,-20.571,-43.008
1989,"tapira,parana,brazil",,tapira,parana,brazil,-23.323,-53.068
1990,"irapua,sao paulo,brazil",,irapua,sao paulo,brazil,-21.279,-49.409
1991,"irupi,espirito santo,brazil",,irupi,espirito santo,brazil,-20.345,-41.641
1992,"guaruja do sul,santa catarina,brazil",,guaruja do sul,santa catarina,brazil,-26.385,-53.528
1993,"moipora,goias,brazil",,moipora,goias,brazil,-16.546,-50.739
1994,"gravatal,santa catarina,brazil",,gravatal,santa catarina,brazil,-28.331,-49.035
1995,"galia,sao paulo,brazil",,galia,sao paulo,brazil,-22.291,-49.553
1996,"prados,minas gerais,brazil",,prados,minas gerais,brazil,-21.058,-44.08
1997,"pinhao,parana,brazil",,pinhao,parana,brazil,-25.696,-51.66
1998,"portel,para,brazil",,portel,para,brazil,-1.936,-50.821
1999,"delfinopolis,minas gerais,brazil",,delfinopolis,minas gerais,brazil,-20.344,-46.854
2000,"agboville,agnéby,ivory coast",,agboville,agnéby,ivory coast,5.92801,-4.21319
2001,"nova veneza,santa catarina,brazil",,nova veneza,santa catarina,brazil,-28.637,-49.498
2002,"ibiracu,espirito santo,brazil",,ibiracu,espirito santo,brazil,-19.832,-40.37
2003,"pirapora do bom jesus,sao paulo,brazil",,pirapora do bom jesus,sao paulo,brazil,-23.397,-47.002
2004,"sao sebastiao da boa vista,para,brazil",,sao sebastiao da boa vista,para,brazil,-1.718,-49.541
2005,"campo florido,minas gerais,brazil",,campo florido,minas gerais,brazil,-19.761,-48.572
2006,"nova andradina,mato grosso do sul,brazil",,nova andradina,mato grosso do sul,brazil,-22.233,-53.343
2007,"sideropolis,santa catarina,brazil",,sideropolis,santa catarina,brazil,-28.598,-49.424
2008,"barreirinha,amazonas,brazil",,barreirinha,amazonas,brazil,-2.793,-57.07
2009,"campos do jordao,sao paulo,brazil",,campos do jordao,sao paulo,brazil,-22.739,-45.591
2010,"rodeiro,minas gerais,brazil",,rodeiro,minas gerais,brazil,-21.2,-42.865
2011,"itanhaem,sao paulo,brazil",,itanhaem,sao paulo,brazil,-24.183,-46.789
2012,"cosmorama,sao paulo,brazil",,cosmorama,sao paulo,brazil,-20.478,-49.778
2013,"tremedal,bahia,brazil",,tremedal,bahia,brazil,-14.976,-41.411
2014,"escada,pernambuco,brazil",,escada,pernambuco,brazil,-8.359,-35.224
2015,"caninde,ceara,brazil",,caninde,ceara,brazil,-4.359,-39.312
2016,"itaquaquecetuba,sao paulo,brazil",,itaquaquecetuba,sao paulo,brazil,-23.486,-46.348
2017,"porto calvo,alagoas,brazil",,porto calvo,alagoas,brazil,-9.045,-35.398
2018,"braganca,para,brazil",,braganca,para,brazil,-1.063,-46.773
2019,"agrestina,pernambuco,brazil",,agrestina,pernambuco,brazil,-8.458,-35.945
2020,"carrancas,minas gerais,brazil",,carrancas,minas gerais,brazil,-21.488,-44.643
2021,"alto parana,parana,brazil",,alto parana,parana,brazil,-23.129,-52.319
2022,"quilmes,buenos aires,argentina",,quilmes,buenos aires,argentina,-34.72418,-58.25265
2023,"mulhouse,alsace,france",,mulhouse,alsace,france,47.75,7.33333
2024,"salzburg,salzburg,austria",,salzburg,salzburg,austria,47.79941,13.04399
2025,"casablanca,grand casablanca,morocco",,casablanca,grand casablanca,morocco,33.58831,-7.61138
2026,"barra da estiva,bahia,brazil",,barra da estiva,bahia,brazil,-13.626,-41.327
2027,"kaiserslautern,rheinland-pfalz,germany",,kaiserslautern,rheinland-pfalz,germany,49.443,7.77161
2028,"desterro de entre rios,minas gerais,brazil",,desterro de entre rios,minas gerais,brazil,-20.66,-44.333
2029,"itaberai,goias,brazil",,itaberai,goias,brazil,-16.02,-49.81
2030,"rio vermelho,minas gerais,brazil",,rio vermelho,minas gerais,brazil,-18.294,-43.009
2031,"malaga,andalusia,spain",,malaga,andalusia,spain,36.72016,-4.42034
2032,"beira,sofala,mozambique",,beira,sofala,mozambique,-19.84361,34.83889
2033,"rufino,santa fe,argentina",,rufino,santa fe,argentina,-34.26827,-62.71262
2034,"rio azul,parana,brazil",,rio azul,parana,brazil,-25.733,-50.796
2035,"angol,araucanía,chile",,angol,araucanía,chile,-37.79519,-72.71636
2036,"sucre,chuquisaca,bolivia",,sucre,chuquisaca,bolivia,-19.03332,-65.26274
2037,"agudo,rio grande do sul,brazil",,agudo,rio grande do sul,brazil,-29.645,-53.24
2038,"lagoinha,sao paulo,brazil",,lagoinha,sao paulo,brazil,-23.091,-45.19
2039,"san antonio,valparaíso,chile",,san antonio,valparaíso,chile,-33.59473,-71.60746
2040,"posadas,misiones,argentina",,posadas,misiones,argentina,-27.36708,-55.89608
2041,"chachapoyas,amazonas,peru",,chachapoyas,amazonas,peru,-6.23169,-77.86903
2042,"braganca,bragança,portugal",,braganca,bragança,portugal,41.80582,-6.75719
2043,"cauquenes,maule,chile",,cauquenes,maule,chile,-35.9671,-72.32248
2044,"santa cruz do escalvado,minas gerais,brazil",,santa cruz do escalvado,minas gerais,brazil,-20.236,-42.814
2045,"yokohama,kanagawa,japan",,yokohama,kanagawa,japan,35.44778,139.6425
2046,"pedro avelino,rio grande do norte,brazil",,pedro avelino,rio grande do norte,brazil,-5.522,-36.388
2047,"maracay,estado aragua,venezuela",,maracay,estado aragua,venezuela,10.24694,-67.59583
2048,"iacanga,sao paulo,brazil",,iacanga,sao paulo,brazil,-21.89,-49.025
2049,"san lorenzo,central,paraguay",,san lorenzo,central,paraguay,-25.33968,-57.50879
2050,"sao jose do calcado,espirito santo,brazil",,sao jose do calcado,espirito santo,brazil,-21.025,-41.654
2051,"bias fortes,minas gerais,brazil",,bias fortes,minas gerais,brazil,-21.606,-43.757
2052,"luiziania,sao paulo,brazil",,luiziania,sao paulo,brazil,-21.676,-50.327
2053,"igarape acu,para,brazil",,igarape acu,para,brazil,-1.127,-47.618
2054,"caparao,minas gerais,brazil",,caparao,minas gerais,brazil,-20.521,-41.907
2055,"delfim moreira,minas gerais,brazil",,delfim moreira,minas gerais,brazil,-22.509,-45.28
2056,"quilombo,santa catarina,brazil",,quilombo,santa catarina,brazil,-26.726,-52.721
2057,"sao sebastiao do umbuzeiro,paraiba,brazil",,sao sebastiao do umbuzeiro,paraiba,brazil,-8.152,-37.01
2058,"dom aquino,mato grosso,brazil",,dom aquino,mato grosso,brazil,-15.811,-54.918
2059,"santa lucia,sao paulo,brazil",,santa lucia,sao paulo,brazil,-21.685,-48.084
2060,"rialma,goias,brazil",,rialma,goias,brazil,-15.315,-49.584
2061,"salto grande,sao paulo,brazil",,salto grande,sao paulo,brazil,-22.893,-49.986
2062,"sao joao do sabugi,rio grande do norte,brazil",,sao joao do sabugi,rio grande do norte,brazil,-6.718,-37.201
2063,"indaial,santa catarina,brazil",,indaial,santa catarina,brazil,-26.898,-49.232
2064,"jacupiranga,sao paulo,brazil",,jacupiranga,sao paulo,brazil,-24.693,-48.002
2065,"afogados da ingazeira,pernambuco,brazil",,afogados da ingazeira,pernambuco,brazil,-7.751,-37.639
2066,"vitorino,parana,brazil",,vitorino,parana,brazil,-26.277,-52.784
2067,"caravelas,bahia,brazil",,caravelas,bahia,brazil,-17.732,-39.266
2068,"ibateguara,alagoas,brazil",,ibateguara,alagoas,brazil,-8.973,-35.939
2069,"piacabucu,alagoas,brazil",,piacabucu,alagoas,brazil,-10.406,-36.434
2070,"belmonte,bahia,brazil",,belmonte,bahia,brazil,-15.863,-38.883
2071,"campina da lagoa,parana,brazil",,campina da lagoa,parana,brazil,-24.592,-52.799
2072,"pombal,leiria,portugal",,pombal,leiria,portugal,39.91674,-8.62847
2073,"rio paranaiba,minas gerais,brazil",,rio paranaiba,minas gerais,brazil,-19.194,-46.247
2074,"conceicao do almeida,bahia,brazil",,conceicao do almeida,bahia,brazil,-12.809,-39.164
2075,"baixo guandu,espirito santo,brazil",,baixo guandu,espirito santo,brazil,-19.519,-41.016
2076,"itiquira,mato grosso,brazil",,itiquira,mato grosso,brazil,-17.209,-54.15
2077,"piquerobi,sao paulo,brazil",,piquerobi,sao paulo,brazil,-21.868,-51.729
2078,"ponferrada,castille and león,spain",,ponferrada,castille and león,spain,42.54664,-6.59619
2079,"magda,sao paulo,brazil",,magda,sao paulo,brazil,-20.644,-50.226
2080,"castilho,sao paulo,brazil",,castilho,sao paulo,brazil,-20.872,-51.488
2081,"buri,sao paulo,brazil",,buri,sao paulo,brazil,-23.798,-48.593
2082,"governador mangabeira,bahia,brazil",,governador mangabeira,bahia,brazil,-12.602,-39.043
2083,"pongai,sao paulo,brazil",,pongai,sao paulo,brazil,-21.736,-49.367
2084,"merces,minas gerais,brazil",,merces,minas gerais,brazil,-21.194,-43.341
2085,"porto da folha,sergipe,brazil",,porto da folha,sergipe,brazil,-9.917,-37.278
2086,"chiba,chiba,japan",,chiba,chiba,japan,35.60472,140.12333
2087,"mariluz,parana,brazil",,mariluz,parana,brazil,-24.002,-53.146
2088,"pinheiros,espirito santo,brazil",,pinheiros,espirito santo,brazil,-18.412,-40.215
2089,"conceicao do rio verde,minas gerais,brazil",,conceicao do rio verde,minas gerais,brazil,-21.881,-45.085
2090,"itamonte,minas gerais,brazil",,itamonte,minas gerais,brazil,-22.284,-44.87
2091,"ribeira,sao paulo,brazil",,ribeira,sao paulo,brazil,-24.657,-49.009
2092,"bristol,england,united kingdom",,bristol,england,united kingdom,51.45523,-2.59665
2093,"tangara da serra,mato grosso,brazil",,tangara da serra,mato grosso,brazil,-14.619,-57.486
2094,"baixa grande,bahia,brazil",,baixa grande,bahia,brazil,-11.96,-40.168
2095,"alterosa,minas gerais,brazil",,alterosa,minas gerais,brazil,-21.249,-46.143
2096,"corupa,santa catarina,brazil",,corupa,santa catarina,brazil,-26.425,-49.243
2097,"bonito,pernambuco,brazil",,bonito,pernambuco,brazil,-8.47,-35.729
2098,"cristais,minas gerais,brazil",,cristais,minas gerais,brazil,-20.876,-45.519
2099,"ritapolis,minas gerais,brazil",,ritapolis,minas gerais,brazil,-21.022,-44.318
2100,"santana,bahia,brazil",,santana,bahia,brazil,-12.983,-44.051
2101,"echapora,sao paulo,brazil",,echapora,sao paulo,brazil,-22.429,-50.201
2102,"cajari,maranhao,brazil",,cajari,maranhao,brazil,-3.321,-45.011
2103,"canto do buriti,piaui,brazil",,canto do buriti,piaui,brazil,-8.11,-42.944
2104,"meleiro,santa catarina,brazil",,meleiro,santa catarina,brazil,-28.829,-49.636
2105,"aracoiaba,ceara,brazil",,aracoiaba,ceara,brazil,-4.371,-38.814
2106,"tanhacu,bahia,brazil",,tanhacu,bahia,brazil,-14.021,-41.248
2107,"mucuge,bahia,brazil",,mucuge,bahia,brazil,-13.005,-41.371
2108,"buritizeiro,minas gerais,brazil",,buritizeiro,minas gerais,brazil,-17.351,-44.962
2109,"dom pedro,maranhao,brazil",,dom pedro,maranhao,brazil,-5.033,-44.436
2110,"matipo,minas gerais,brazil",,matipo,minas gerais,brazil,-20.284,-42.341
2111,"alto paraguai,mato grosso,brazil",,alto paraguai,mato grosso,brazil,-14.514,-56.483
2112,"mandirituba,parana,brazil",,mandirituba,parana,brazil,-25.779,-49.326
2113,"populina,sao paulo,brazil",,populina,sao paulo,brazil,-19.954,-50.538
2114,"serra azul,sao paulo,brazil",,serra azul,sao paulo,brazil,-21.311,-47.566
2115,"pinhalao,parana,brazil",,pinhalao,parana,brazil,-23.793,-50.056
2116,"nova olimpia,parana,brazil",,nova olimpia,parana,brazil,-23.472,-53.089
2117,"conquista,minas gerais,brazil",,conquista,minas gerais,brazil,-19.937,-47.542
2118,"amapa,amapa,brazil",,amapa,amapa,brazil,2.053,-50.793
2119,"sao miguel do araguaia,goias,brazil",,sao miguel do araguaia,goias,brazil,-13.275,-50.163
2120,"pacoti,ceara,brazil",,pacoti,ceara,brazil,-4.225,-38.923
2121,"virginia,minas gerais,brazil",,virginia,minas gerais,brazil,-22.333,-45.092
2122,"oliveira fortes,minas gerais,brazil",,oliveira fortes,minas gerais,brazil,-21.339,-43.456
2123,"istanbul,istanbul,turkey",,istanbul,istanbul,turkey,41.01384,28.94966
2124,"ataleia,minas gerais,brazil",,ataleia,minas gerais,brazil,-18.044,-41.11
2125,"saude,bahia,brazil",,saude,bahia,brazil,-10.941,-40.418
2126,"rio das antas,santa catarina,brazil",,rio das antas,santa catarina,brazil,-26.899,-51.074
2127,"capitao leonidas marques,parana,brazil",,capitao leonidas marques,parana,brazil,-25.479,-53.614
2128,"divino das laranjeiras,minas gerais,brazil",,divino das laranjeiras,minas gerais,brazil,-18.778,-41.48
2129,"diamantino,mato grosso,brazil",,diamantino,mato grosso,brazil,-14.409,-56.446
2130,"chapadinha,maranhao,brazil",,chapadinha,maranhao,brazil,-3.742,-43.36
2131,"marinha grande,leiria,portugal",,marinha grande,leiria,portugal,39.74769,-8.93228
2132,"armenia,quindío,colombia",,armenia,quindío,colombia,4.53389,-75.68111
2133,"brescia,lombardy,italy",,brescia,lombardy,italy,45.53558,10.21472
2134,"ravenna,emilia-romagna,italy",,ravenna,emilia-romagna,italy,44.41344,12.20121
2135,"ubarana,sao paulo,brazil",,ubarana,sao paulo,brazil,-21.166,-49.718
2136,"palmeirais,piaui,brazil",,palmeirais,piaui,brazil,-5.978,-43.063
2137,"coquimbo,coquimbo,chile",,coquimbo,coquimbo,chile,-29.95332,-71.33947
2138,"santa rosa de cabal,risaralda,colombia",,santa rosa de cabal,risaralda,colombia,4.86806,-75.62139
2139,"malaga,santander,colombia",,malaga,santander,colombia,6.69903,-72.73233
2140,"estiva,minas gerais,brazil",,estiva,minas gerais,brazil,-22.463,-46.017
2141,"brejoes,bahia,brazil",,brejoes,bahia,brazil,-13.104,-39.796
2142,"ouro verde,sao paulo,brazil",,ouro verde,sao paulo,brazil,-21.489,-51.7
2143,"ferraz de vasconcelos,sao paulo,brazil",,ferraz de vasconcelos,sao paulo,brazil,-23.541,-46.369
2144,"bom retiro,santa catarina,brazil",,bom retiro,santa catarina,brazil,-27.797,-49.489
2145,"san dona di piave,veneto,italy",,san dona di piave,veneto,italy,45.63488,12.57211
2146,"rafard,sao paulo,brazil",,rafard,sao paulo,brazil,-23.012,-47.527
2147,"tucano,bahia,brazil",,tucano,bahia,brazil,-10.963,-38.787
2148,"coari,amazonas,brazil",,coari,amazonas,brazil,-4.085,-63.141
2149,"guadalupe,piaui,brazil",,guadalupe,piaui,brazil,-6.787,-43.569
2150,"trairi,ceara,brazil",,trairi,ceara,brazil,-3.278,-39.269
2151,"rosario,maranhao,brazil",,rosario,maranhao,brazil,-2.934,-44.235
2152,"igaracy,paraiba,brazil",,igaracy,paraiba,brazil,-7.181,-38.149
2153,"itamogi,minas gerais,brazil",,itamogi,minas gerais,brazil,-21.078,-47.048
2154,"miguel calmon,bahia,brazil",,miguel calmon,bahia,brazil,-11.429,-40.595
2155,"ponta de pedras,para,brazil",,ponta de pedras,para,brazil,-1.39,-48.871
2156,"arcos,minas gerais,brazil",,arcos,minas gerais,brazil,-20.282,-45.539
2157,"jaru,rondonia,brazil",,jaru,rondonia,brazil,-10.439,-62.466
2158,"cidade gaucha,parana,brazil",,cidade gaucha,parana,brazil,-23.38,-52.945
2159,"curralinho,para,brazil",,curralinho,para,brazil,-1.814,-49.795
2160,"petrolandia,pernambuco,brazil",,petrolandia,pernambuco,brazil,-9.069,-38.303
2161,"corumbaiba,goias,brazil",,corumbaiba,goias,brazil,-18.142,-48.562
2162,"vigia,para,brazil",,vigia,para,brazil,-0.858,-48.142
2163,"rio de contas,bahia,brazil",,rio de contas,bahia,brazil,-13.579,-41.811
2164,"arapora,minas gerais,brazil",,arapora,minas gerais,brazil,-18.437,-49.187
2165,"ipiranga,parana,brazil",,ipiranga,parana,brazil,-25.024,-50.584
2166,"buriti,maranhao,brazil",,buriti,maranhao,brazil,-3.942,-42.925
2167,"santo antonio de lisboa,piaui,brazil",,santo antonio de lisboa,piaui,brazil,-6.981,-41.234
2168,"ecoporanga,espirito santo,brazil",,ecoporanga,espirito santo,brazil,-18.373,-40.831
2169,"firmino alves,bahia,brazil",,firmino alves,bahia,brazil,-14.985,-39.924
2170,"ribeiropolis,sergipe,brazil",,ribeiropolis,sergipe,brazil,-10.539,-37.417
2171,"botupora,bahia,brazil",,botupora,bahia,brazil,-13.382,-42.523
2172,"rifaina,sao paulo,brazil",,rifaina,sao paulo,brazil,-20.081,-47.421
2173,"coronel bicaco,rio grande do sul,brazil",,coronel bicaco,rio grande do sul,brazil,-27.716,-53.701
2174,"urucuca,bahia,brazil",,urucuca,bahia,brazil,-14.593,-39.284
2175,"vargem grande,maranhao,brazil",,vargem grande,maranhao,brazil,-3.543,-43.916
2176,"loon op zand,north brabant,netherlands",,loon op zand,north brabant,netherlands,51.6275,5.075
2177,"uniflor,parana,brazil",,uniflor,parana,brazil,-23.087,-52.157
2178,"bayeux,paraiba,brazil",,bayeux,paraiba,brazil,-7.125,-34.932
2179,"aracatu,bahia,brazil",,aracatu,bahia,brazil,-14.428,-41.462
2180,"mairipora,sao paulo,brazil",,mairipora,sao paulo,brazil,-23.319,-46.587
2181,"areias,sao paulo,brazil",,areias,sao paulo,brazil,-22.58,-44.697
2182,"monte siao,minas gerais,brazil",,monte siao,minas gerais,brazil,-22.433,-46.573
2183,"campo do meio,minas gerais,brazil",,campo do meio,minas gerais,brazil,-21.107,-45.83
2184,"carire,ceara,brazil",,carire,ceara,brazil,-3.951,-40.473
2185,"paranapanema,sao paulo,brazil",,paranapanema,sao paulo,brazil,-23.389,-48.723
2186,"janiopolis,parana,brazil",,janiopolis,parana,brazil,-24.142,-52.782
2187,"conde,bahia,brazil",,conde,bahia,brazil,-11.814,-37.611
2188,"itupeva,sao paulo,brazil",,itupeva,sao paulo,brazil,-23.153,-47.058
2189,"realeza,parana,brazil",,realeza,parana,brazil,-25.767,-53.527
2190,"taruma,sao paulo,brazil",,taruma,sao paulo,brazil,-22.747,-50.577
2191,"sao jose da laje,alagoas,brazil",,sao jose da laje,alagoas,brazil,-9.01,-36.058
2192,"carinhanha,bahia,brazil",,carinhanha,bahia,brazil,-14.305,-43.765
2193,"sagres,sao paulo,brazil",,sagres,sao paulo,brazil,-21.884,-50.956
2194,"taquarana,alagoas,brazil",,taquarana,alagoas,brazil,-9.645,-36.497
2195,"santa cruz,paraiba,brazil",,santa cruz,paraiba,brazil,-6.533,-38.062
2196,"uniao,piaui,brazil",,uniao,piaui,brazil,-4.586,-42.864
2197,"jaguaretama,ceara,brazil",,jaguaretama,ceara,brazil,-5.613,-38.767
2198,"osorno,los lagos,chile",,osorno,los lagos,chile,-40.57395,-73.13348
2199,"sertao,rio grande do sul,brazil",,sertao,rio grande do sul,brazil,-27.98,-52.26
2200,"cachoeira alta,goias,brazil",,cachoeira alta,goias,brazil,-18.763,-50.942
2201,"cabo verde,minas gerais,brazil",,cabo verde,minas gerais,brazil,-21.472,-46.396
2202,"cristiano otoni,minas gerais,brazil",,cristiano otoni,minas gerais,brazil,-20.832,-43.806
2203,"novais,sao paulo,brazil",,novais,sao paulo,brazil,-20.992,-48.919
2204,"pirpirituba,paraiba,brazil",,pirpirituba,paraiba,brazil,-6.78,-35.499
2205,"simao pereira,minas gerais,brazil",,simao pereira,minas gerais,brazil,-21.964,-43.312
2206,"vazante,minas gerais,brazil",,vazante,minas gerais,brazil,-17.987,-46.908
2207,"miracatu,sao paulo,brazil",,miracatu,sao paulo,brazil,-24.281,-47.46
2208,"ivai,parana,brazil",,ivai,parana,brazil,-25.011,-50.859
2209,"sabadell,catalonia,spain",,sabadell,catalonia,spain,41.54329,2.10942
2210,"santa ana,santa ana,el salvador",,santa ana,santa ana,el salvador,13.99417,-89.55972
2211,"cipo,bahia,brazil",,cipo,bahia,brazil,-11.1,-38.517
2212,"rio cuarto,córdoba,argentina",,rio cuarto,córdoba,argentina,-33.13067,-64.34992
2213,"kiev,kyiv city,ukraine",,kiev,kyiv city,ukraine,50.45466,30.5238
2214,"arantina,minas gerais,brazil",,arantina,minas gerais,brazil,-21.911,-44.256
2215,"conceicao do para,minas gerais,brazil",,conceicao do para,minas gerais,brazil,-19.753,-44.897
2216,"empoli,tuscany,italy",,empoli,tuscany,italy,43.71946,10.94445
2217,"dole,franche-comté,france",,dole,franche-comté,france,47.1,5.5
2218,"rio real,bahia,brazil",,rio real,bahia,brazil,-11.485,-37.933
2219,"terra roxa,sao paulo,brazil",,terra roxa,sao paulo,brazil,-20.789,-48.33
2220,"nairobi,nairobi area,kenya",,nairobi,nairobi area,kenya,-1.28333,36.81667
2221,"chiquinquira,boyacá,colombia",,chiquinquira,boyacá,colombia,5.61637,-73.81748
2222,"ibitita,bahia,brazil",,ibitita,bahia,brazil,-11.547,-41.978
2223,"coatzacoalcos,veracruz-llave,mexico",,coatzacoalcos,veracruz-llave,mexico,18.13346,-94.44242
2224,"peritiba,santa catarina,brazil",,peritiba,santa catarina,brazil,-27.373,-51.904
2225,"coimbatore,tamil nādu,india",,coimbatore,tamil nādu,india,11.00555,76.96612
2226,"motuca,sao paulo,brazil",,motuca,sao paulo,brazil,-21.508,-48.151
2227,"capanema,para,brazil",,capanema,para,brazil,-1.196,-47.181
2228,"capela do alto,sao paulo,brazil",,capela do alto,sao paulo,brazil,-23.471,-47.735
2229,"aquidaba,sergipe,brazil",,aquidaba,sergipe,brazil,-10.281,-37.019
2230,"altos,piaui,brazil",,altos,piaui,brazil,-5.039,-42.461
2231,"pirauba,minas gerais,brazil",,pirauba,minas gerais,brazil,-21.276,-43.026
2232,"coreau,ceara,brazil",,coreau,ceara,brazil,-3.533,-40.657
2233,"erval velho,santa catarina,brazil",,erval velho,santa catarina,brazil,-27.276,-51.442
2234,"campos novos paulista,sao paulo,brazil",,campos novos paulista,sao paulo,brazil,-22.603,-50.003
2235,"xique xique,bahia,brazil",,xique xique,bahia,brazil,-10.822,-42.731
