"city";"uf";"country";"latitude";"longitude";"count"
"Boulogne-Billancourt";"Île-de-France";"France";48.83333;2.25;2
"Gera";"Thuringia";"Germany";50.88029;12.08187;2
"Ielmo Marinho";"rio grande do norte";"brasil";-5.824;-35.553;2
"Abadan";"Khūzestān";"Iran";30.3392;48.3043;2
"San José de Mayo";"San José";"Uruguay";-34.3375;-56.71361;2
"Itaobim";"minas gerais";"brasil";-16.562;-41.503;2
"Imphal";"Manipur";"India";24.80805;93.9442;2
"Felixstowe";"England";"United Kingdom";51.96375;1.3511;2
"São João das Missões";"minas gerais";"brasil";-14.884;-44.091;2
"Jordânia";"minas gerais";"brasil";-15.9;-40.178;2
"Vera Cruz do Oeste";"parana";"brasil";-25.058;-53.877;2
"Colón";"Colón";"Panama";9.35917;-79.90139;2
"Itagi";"bahia";"brasil";-14.163;-40.006;2
"Aratuípe";"bahia";"brasil";-13.079;-39.002;2
"Tuparetama";"pernambuco";"brasil";-7.602;-37.311;2
"San Antonio";"Texas";"United States";29.42412;-98.49363;2
"Ubaporanga";"minas gerais";"brasil";-19.635;-42.106;2
"Maisons-Alfort";"Île-de-France";"France";48.81171;2.43945;2
"Piên";"parana";"brasil";-26.098;-49.429;2
"Itapebi";"bahia";"brasil";-15.951;-39.534;2
"Vespasiano";"minas gerais";"brasil";-19.692;-43.923;2
"Kyoto";"Kyōto";"Japan";35.02107;135.75385;2
"Barra do Choça";"bahia";"brasil";-14.881;-40.579;2
"Pucallpa";"Ucayali";"Peru";-8.37915;-74.55387;2
"União Paulista";"sao paulo";"brasil";-20.887;-49.897;2
"Aurelino Leal";"bahia";"brasil";-14.317;-39.327;2
"Mutunópolis";"goias";"brasil";-13.733;-49.275;2
"Poissy";"Île-de-France";"France";48.92902;2.04952;2
"Ivaté";"parana";"brasil";-23.409;-53.369;2
"Rionegro";"Departamento de Antioquia";"Colombia";6.15515;-75.37371;2
"Doutor Camargo";"parana";"brasil";-23.556;-52.218;2
"Palmeirina";"pernambuco";"brasil";-9.004;-36.326;2
"Cândido Sales";"bahia";"brasil";-15.505;-41.239;2
"Hartford";"Connecticut";"United States";41.76371;-72.68509;2
"São José da Varginha";"minas gerais";"brasil";-19.71;-44.557;2
"Northampton";"Massachusetts";"United States";42.32509;-72.6412;2
"Gabès";"Qābis";"Tunisia";33.88146;10.0982;2
"Bareilly";"Uttar Pradesh";"India";28.34702;79.42193;2
"Mysore";"Karnātaka";"India";12.29791;76.63925;2
"Platina";"sao paulo";"brasil";-22.638;-50.204;2
"Ljubljana";"Ljubljana";"Slovenia";46.05108;14.50513;2
"São Roque de Minas";"minas gerais";"brasil";-20.245;-46.366;2
"Carmópolis";"sergipe";"brasil";-10.648;-36.989;2
"Armação dos Búzios";"rio de janeiro";"brasil";-22.747;-41.882;2
"Sidney";"Ohio";"United States";40.28422;-84.1555;2
"Secunderabad";"";"India";17.50427;78.54263;2
"Gliwice";"Silesian Voivodeship";"Poland";50.29761;18.67658;2
"Embu-Guaçu";"sao paulo";"brasil";-23.832;-46.811;2
"Nijmegen";"Gelderland";"Netherlands";51.8425;5.85278;2
"Kuala Lumpur";"Kuala Lumpur";"Malaysia";3.1412;101.68653;2
"Patrocínio do Muriaé";"minas gerais";"brasil";-21.153;-42.215;2
"Santa Fé de Minas";"minas gerais";"brasil";-16.69;-45.414;2
"Kortrijk";"Flanders";"Belgium";50.82803;3.26487;2
"Preston";"England";"United Kingdom";53.76667;-2.71667;2
"Voronezh";"Voronezj";"Russia";51.67204;39.1843;2
"Dunedin";"Otago";"New Zealand";-45.87416;170.50361;2
"Kimhae";"South Gyeongsang";"South Korea";35.23417;128.88111;2
"Zamora";"Castille and León";"Spain";41.50633;-5.74456;2
"Quinze de Novembro";"rio grande do sul";"brasil";-28.742;-53.095;2
"Amélia Rodrigues";"bahia";"brasil";-12.409;-38.759;2
"Três Ranchos";"goias";"brasil";-18.354;-47.783;2
"Mascote";"bahia";"brasil";-15.563;-39.303;2
"Kristianstad";"Skåne";"Sweden";56.03129;14.15242;2
"Itirapuã";"sao paulo";"brasil";-20.641;-47.219;2
"Tobias Barreto";"sergipe";"brasil";-11.184;-37.998;2
"Alcântara";"maranhao";"brasil";-2.409;-44.415;2
"Parati";"rio de janeiro";"brasil";-23.218;-44.713;2
"Iquique";"Tarapacá";"Chile";-20.22036;-70.13913;2
"Pilõezinhos";"paraiba";"brasil";-6.844;-35.531;2
"Longjumeau";"Île-de-France";"France";48.69503;2.30735;2
"Kalmar";"Kalmar";"Sweden";56.66157;16.36163;2
"Tres Arroyos";"Buenos Aires";"Argentina";-38.37394;-60.27978;2
"Pejuçara";"rio grande do sul";"brasil";-28.423;-53.656;2
"Gießen";"Hesse";"Germany";50.58727;8.67554;2
"Guayaramerín";"El Beni";"Bolivia";-10.83676;-65.36136;2
"Gwalior";"Madhya Pradesh";"India";26.22983;78.17337;2
"Santo Expedito";"sao paulo";"brasil";-21.851;-51.392;2
"Caém";"bahia";"brasil";-11.091;-40.435;2
"Brugge";"Flanders";"Belgium";51.20892;3.22424;2
"Accra";"Greater Accra";"Ghana";5.55602;-0.1969;2
"Luzerna";"santa catarina";"brasil";-27.133;-51.467;2
"Salgado de São Félix";"paraiba";"brasil";-7.357;-35.441;2
"Bad Harzburg";"Lower Saxony";"Germany";51.88268;10.56157;2
"Adolfo";"sao paulo";"brasil";-21.235;-49.644;2
"Yangzhou";"Jiangsu Sheng";"China";32.39722;119.43583;2
"Duas Barras";"rio de janeiro";"brasil";-22.051;-42.522;2
"Caiuá";"sao paulo";"brasil";-21.832;-51.998;2
"Kaiserslautern";"Rheinland-Pfalz";"Germany";49.443;7.77161;2
"Catingueira";"paraiba";"brasil";-7.126;-37.609;2
"Sinimbu";"rio grande do sul";"brasil";-29.539;-52.522;2
"Barnaul";"Altayskiy";"Russia";53.36056;83.76361;2
"Linares";"Andalusia";"Spain";38.09519;-3.63602;2
"Borba";"amazonas";"brasil";-4.388;-59.594;2
"Itainópolis";"piaui";"brasil";-7.447;-41.478;2
"Dois Lajeados";"rio grande do sul";"brasil";-28.984;-51.836;2
"Miguel Alves";"piaui";"brasil";-4.166;-42.895;2
"Nova Timboteua";"para";"brasil";-1.206;-47.386;2
"Jaicós";"piaui";"brasil";-7.359;-41.138;2
"Coronel Murta";"minas gerais";"brasil";-16.619;-42.182;2
"Algeciras";"Andalusia";"Spain";36.13326;-5.45051;2
"São José de Caiana";"paraiba";"brasil";-7.249;-38.301;2
"Albacete";"Castille-La Mancha";"Spain";38.99424;-1.85643;2
"Cuenca";"Castille-La Mancha";"Spain";40.06667;-2.13333;2
"Colinas do Tocantins";"tocantins";"brasil";-8.059;-48.475;2
"Capim Branco";"minas gerais";"brasil";-19.549;-44.117;2
"Rio do Antônio";"bahia";"brasil";-14.411;-42.076;2
"Oratórios";"minas gerais";"brasil";-20.431;-42.806;2
"Vanini";"rio grande do sul";"brasil";-28.478;-51.845;2
"Douai";"Nord-Pas-de-Calais";"France";50.36667;3.06667;2
"São Jorge do Patrocínio";"parana";"brasil";-23.741;-53.927;2
"Périgueux";"Aquitaine";"France";45.18333;0.71667;2
"Bandeira";"minas gerais";"brasil";-15.885;-40.559;2
"Ahmedabad";"Gujarāt";"India";23.02579;72.58727;2
"Taranto";"Apulia";"Italy";40.41639;17.25478;2
"Maisons-Laffitte";"Île-de-France";"France";48.95264;2.14521;2
"Sintra";"Lisbon";"Portugal";38.80097;-9.37826;2
"Setúbal";"Setúbal";"Portugal";38.5244;-8.8882;2
"Piúma";"espirito Santo";"brasil";-20.835;-40.729;2
"Santa Rita d'Oeste";"sao paulo";"brasil";-20.143;-50.833;2
"Umari";"ceara";"brasil";-6.648;-38.7;2
"San Giovanni Rotondo";"Apulia";"Italy";41.70643;15.7277;2
"Mataraca";"paraiba";"brasil";-6.601;-35.051;2
"Ingaí";"minas gerais";"brasil";-21.401;-44.917;2
"Canterbury";"England";"United Kingdom";51.27904;1.07992;2
"Mansfield";"England";"United Kingdom";53.13333;-1.2;2
"Dias d'Ávila";"bahia";"brasil";-12.613;-38.297;2
"Heiloo";"North Holland";"Netherlands";52.60252;4.68815;2
"Ipiales";"Nariño";"Colombia";0.83018;-77.64959;2
"Bamberg";"Bavaria";"Germany";49.89873;10.90067;2
"Licínio de Almeida";"bahia";"brasil";-14.682;-42.508;2
"Ibimirim";"pernambuco";"brasil";-8.541;-37.69;2
"Anajás";"para";"brasil";-0.987;-49.94;2
"Treinta y Tres";"Treinta y Tres";"Uruguay";-33.23333;-54.38333;2
"Nottingham";"England";"United Kingdom";52.9536;-1.15047;2
"Fulda";"Hesse";"Germany";50.55162;9.67518;2
"Lábrea";"amazonas";"brasil";-7.259;-64.798;2
"Vista Gaúcha";"rio grande do sul";"brasil";-27.291;-53.702;2
"Lindóia";"sao paulo";"brasil";-22.523;-46.65;2
"Potenza";"Basilicate";"Italy";40.64175;15.80794;2
"Santa Leopoldina";"espirito Santo";"brasil";-20.101;-40.53;2
"Itarema";"ceara";"brasil";-2.92;-39.915;2
"Ascurra";"santa catarina";"brasil";-26.955;-49.376;2
"Sebastião Laranjeiras";"bahia";"brasil";-14.573;-42.94;2
"Heredia";"Heredia";"Costa Rica";10.00236;-84.11651;2
"Ondo";"Ondo";"Nigeria";7.1;4.83333;2
"Ijaci";"minas gerais";"brasil";-21.17;-44.925;2
"Fazenda Nova";"goias";"brasil";-16.183;-50.78;2
"Wilhelmshaven";"Lower Saxony";"Germany";53.52998;8.11253;2
"Busan";"Busan";"South Korea";35.10278;129.04028;2
"Jersey City";"New Jersey";"United States";40.72816;-74.07764;2
"Ressaquinha";"minas gerais";"brasil";-21.063;-43.763;2
"Antônio Cardoso";"bahia";"brasil";-12.435;-39.12;2
"Carutapera";"maranhao";"brasil";-1.195;-46.02;2
"Oujda";"Oriental Region";"Morocco";34.68053;-1.90764;2
"Acarigua";"Estado Portuguesa";"Venezuela";9.55451;-69.19564;2
"Iramaia";"bahia";"brasil";-13.286;-40.951;2
"Christchurch";"Canterbury";"New Zealand";-43.53333;172.63333;2
"San Ignacio";"Cayo";"Belize";17.15297;-89.08058;2
"Iacri";"sao paulo";"brasil";-21.858;-50.689;2
"Pimenta";"minas gerais";"brasil";-20.484;-45.799;2
"São Félix do Araguaia";"mato grosso";"brasil";-11.617;-50.669;2
"Lagoa dos Gatos";"pernambuco";"brasil";-8.658;-35.9;2
"Vesoul";"Franche-Comté";"France";47.63333;6.16667;2
"Neustadt";"Rheinland-Pfalz";"Germany";49.35009;8.13886;2
"Santa Lucía";"Canelones";"Uruguay";-34.45333;-56.39056;2
"Košice";"Košický";"Slovakia";48.71395;21.25808;2
"Olivedos";"paraiba";"brasil";-6.991;-36.244;2
"Riversul";"sao paulo";"brasil";-23.828;-49.429;2
"Luciára";"mato grosso";"brasil";-11.222;-50.669;2
"Indianapolis";"Indiana";"United States";39.76838;-86.15804;2
"Chivilcoy";"Buenos Aires";"Argentina";-34.89566;-60.01667;2
"Ravensburg";"Baden-Württemberg Region";"Germany";47.78198;9.61062;2
"Carcassonne";"Languedoc-Roussillon";"France";43.21667;2.35;2
"Antônio Gonçalves";"bahia";"brasil";-10.573;-40.274;2
"Talara";"Piura";"Peru";-4.57722;-81.27194;2
"Araripe";"ceara";"brasil";-7.213;-40.046;2
"Aguascalientes";"Aguascalientes";"Mexico";21.88234;-102.28259;2
"São João das Duas Pontes";"sao paulo";"brasil";-20.389;-50.378;2
"Bom Repouso";"minas gerais";"brasil";-22.471;-46.145;2
"Ipiranga do Piauí";"piaui";"brasil";-6.828;-41.741;2
"Limoeiro de Anadia";"alagoas";"brasil";-9.741;-36.503;2
"Imperia";"Liguria";"Italy";43.8875;8.03083;2
"Gavião";"bahia";"brasil";-11.471;-39.784;2
"Tarma";"Junín";"Peru";-11.41972;-75.69083;2
"Lugano";"Ticino";"Switzerland";46.01008;8.96004;2
"Ibiaí";"minas gerais";"brasil";-16.861;-44.914;2
"Maripá de Minas";"minas gerais";"brasil";-21.698;-42.959;2
"Warwick";"England";"United Kingdom";52.28333;-1.58333;2
"Paraú";"rio grande do norte";"brasil";-5.774;-37.101;2
"Linares";"Maule";"Chile";-35.84667;-71.59308;2
"Ouro Preto do Oeste";"rondonia";"brasil";-10.716;-62.248;2
"Jamshedpur";"Jharkhand";"India";22.80278;86.18545;2
"Cambará do Sul";"rio grande do sul";"brasil";-29.048;-50.145;2
"Mata Grande";"alagoas";"brasil";-9.118;-37.734;2
"Porto Rico";"parana";"brasil";-22.772;-53.267;2
"Codajás";"amazonas";"brasil";-3.837;-62.057;2
"Rengo";"O'Higgins";"Chile";-34.40639;-70.85834;2
"Timburi";"sao paulo";"brasil";-23.205;-49.607;2
"Thāne";"Mahārāshtra";"India";19.19704;72.96355;2
"Itagimirim";"bahia";"brasil";-16.087;-39.614;2
"Itatira";"ceara";"brasil";-4.529;-39.622;2
"Perm";"Perm";"Russia";58.01046;56.25017;2
"Cajapió";"maranhao";"brasil";-2.881;-44.675;2
"Ibitiúra de Minas";"minas gerais";"brasil";-22.061;-46.44;2
"Rosenheim";"Bavaria";"Germany";47.85637;12.12247;2
"Almino Afonso";"rio grande do norte";"brasil";-6.152;-37.766;2
"Munich";"Bavaria";"Germany";48.13743;11.57549;2
"Guanare";"Estado Portuguesa";"Venezuela";9.04183;-69.74206;2
"Cannes";"Provence-Alpes-Côte d'Azur";"France";43.55135;7.01275;2
"Nísia Floresta";"rio grande do norte";"brasil";-6.091;-35.209;2
"Poté";"minas gerais";"brasil";-17.807;-41.786;2
"Palmelo";"goias";"brasil";-17.324;-48.424;2
"Boa Esperança do Iguaçu";"parana";"brasil";-25.636;-53.212;2
"São Miguel do Tapuio";"piaui";"brasil";-5.504;-41.323;2
"Angelim";"pernambuco";"brasil";-8.89;-36.286;2
"São José do Alegre";"minas gerais";"brasil";-22.329;-45.526;2
"Brejão";"pernambuco";"brasil";-9.03;-36.569;2
"Nortelândia";"mato grosso";"brasil";-14.455;-56.803;2
"Córrego Novo";"minas gerais";"brasil";-19.832;-42.396;2
"Damianópolis";"goias";"brasil";-14.564;-46.177;2
"Fortuna";"maranhao";"brasil";-5.733;-44.158;2
"Ponta Delgada";"Azores";"Portugal";37.73333;-25.66667;2
"Passagem Franca";"maranhao";"brasil";-6.18;-43.784;2
"Santiago de Veraguas";"Veraguas";"Panama";8.1;-80.98333;2
"Lapão";"bahia";"brasil";-11.383;-41.832;2
"São José do Seridó";"rio grande do norte";"brasil";-6.449;-36.878;2
"Zagazig";"Eastern Province";"Egypt";30.58768;31.502;2
"Maracajá";"santa catarina";"brasil";-28.847;-49.453;2
"Queluz";"Lisbon";"Portugal";38.75657;-9.25451;2
"Göttingen";"Lower Saxony";"Germany";51.53443;9.93228;2
"Pforzheim";"Baden-Württemberg Region";"Germany";48.88436;8.69892;2
"Porto Seguro";"bahia";"brasil";-16.45;-39.065;2
"Central de Minas";"minas gerais";"brasil";-18.762;-41.306;2
"Yopal";"Casanare";"Colombia";5.33775;-72.39586;2
"Mendes Pimentel";"minas gerais";"brasil";-18.661;-41.405;2
"Amaraji";"pernambuco";"brasil";-8.383;-35.453;2
"Dores do Turvo";"minas gerais";"brasil";-20.976;-43.189;2
"Monsenhor Gil";"piaui";"brasil";-5.564;-42.608;2
"Rasht";"Gīlān";"Iran";37.28077;49.58319;2
"Chārsadda";"North-West Frontier Province";"Pakistan";34.14345;71.73173;2
"Arandu";"sao paulo";"brasil";-23.134;-49.054;2
"Igarapé";"minas gerais";"brasil";-20.07;-44.302;2
"Restinga";"sao paulo";"brasil";-20.603;-47.483;2
"Botuporã";"bahia";"brasil";-13.382;-42.523;2
"Macururé";"bahia";"brasil";-9.168;-39.058;2
"Taichung";"Taiwan";"Taiwan";24.1469;120.6839;2
"Oberhausen";"North Rhine-Westphalia";"Germany";51.47311;6.88074;2
"Consolação";"minas gerais";"brasil";-22.551;-45.921;2
"Loon op Zand";"North Brabant";"Netherlands";51.6275;5.075;2
"Claro dos Poções";"minas gerais";"brasil";-17.08;-44.209;2
"Ubiretama";"rio grande do sul";"brasil";-28.046;-54.681;2
"Guareí";"sao paulo";"brasil";-23.373;-48.184;2
"Forquilhinha";"santa catarina";"brasil";-28.747;-49.472;2
"Ilo";"Moquegua";"Peru";-17.63944;-71.3375;2
"Fermo";"The Marches";"Italy";43.16296;13.72274;2
"Jacuípe";"alagoas";"brasil";-8.842;-35.46;2
"Frutuoso Gomes";"rio grande do norte";"brasil";-6.158;-37.84;2
"San Donà di Piave";"Veneto";"Italy";45.63488;12.57211;2
"Juína";"mato grosso";"brasil";-11.378;-58.741;2
"Ceuta";"Ceuta";"Spain";35.88933;-5.31979;2
"Nāgercoil";"Tamil Nādu";"India";8.17731;77.43437;2
"Córrego do Ouro";"goias";"brasil";-16.294;-50.548;2
"Bituruna";"parana";"brasil";-26.161;-51.553;2
"Marco";"ceara";"brasil";-3.124;-40.147;2
"Marechal Floriano";"espirito Santo";"brasil";-20.413;-40.683;2
"Palmeira do Piauí";"piaui";"brasil";-8.727;-44.236;2
"Culiacán";"Sinaloa";"Mexico";24.79032;-107.38782;2
"San Antonio de los Baños";"Provincia Artemisa";"Cuba";22.89111;-82.49917;2
"Almada";"Setúbal";"Portugal";38.67902;-9.1569;2
"Carnaubais";"rio grande do norte";"brasil";-5.341;-36.833;2
"Corumbá de Goiás";"goias";"brasil";-15.924;-48.809;2
"Kraków";"Lesser Poland Voivodeship";"Poland";50.06143;19.93658;2
"Alto Bela Vista";"santa catarina";"brasil";-27.458;-51.879;2
"Abaiara";"ceara";"brasil";-7.359;-39.046;2
"İzmir";"İzmir";"Turkey";38.41273;27.13838;2
"Morros";"maranhao";"brasil";-2.864;-44.039;2
"Divinópolis de Goiás";"goias";"brasil";-13.295;-46.393;2
"Aporá";"bahia";"brasil";-11.66;-38.081;2
"La Victoria";"Estado Aragua";"Venezuela";10.21844;-67.33017;2
"Rostock";"Mecklenburg-Vorpommern";"Germany";54.0887;12.14049;2
"Araponga";"minas gerais";"brasil";-20.667;-42.521;2
"Chester";"England";"United Kingdom";53.1905;-2.89189;2
"Amiens";"Picardie";"France";49.9;2.3;2
"San Carlos";"Maldonado";"Uruguay";-34.8;-54.91667;2
"Araguatins";"tocantins";"brasil";-5.651;-48.124;2
"Petersburg";"Virginia";"United States";37.22793;-77.40193;2
"Clamart";"Île-de-France";"France";48.80299;2.26692;2
"São Raimundo das Mangabeiras";"maranhao";"brasil";-7.022;-45.481;2
"Béziers";"Languedoc-Roussillon";"France";43.34122;3.21402;2
"Baldim";"minas gerais";"brasil";-19.288;-43.957;2
"Sapopema";"parana";"brasil";-23.911;-50.58;2
"Ponferrada";"Castille and León";"Spain";42.54664;-6.59619;2
"Maria Helena";"parana";"brasil";-23.616;-53.205;2
"Montecarlo";"Misiones";"Argentina";-26.5662;-54.757;2
"Retirolândia";"bahia";"brasil";-11.495;-39.426;2
"Laramie";"Wyoming";"United States";41.31137;-105.5911;2
"Bom Jardim da Serra";"santa catarina";"brasil";-28.337;-49.625;2
"Juramento";"minas gerais";"brasil";-16.848;-43.587;2
"Gonda";"Uttar Pradesh";"India";27.13253;81.96897;2
"Miranda de Ebro";"Castille and León";"Spain";42.6865;-2.94695;2
"São Gonçalo do Rio Preto";"minas gerais";"brasil";-18.004;-43.391;1
"Inhangapi";"para";"brasil";-1.43;-47.917;1
"Carmésia";"minas gerais";"brasil";-19.089;-43.142;1
"Karcag";"Jász-Nagykun-Szolnok";"Hungary";47.31667;20.93333;1
"Ivolândia";"goias";"brasil";-16.602;-50.794;1
"Dar es Salaam";"Dar es Salaam";"Tanzania";-6.82349;39.26951;1
"Évreux";"Haute-Normandie";"France";49.02414;1.15082;1
"Comercinho";"minas gerais";"brasil";-16.296;-41.793;1
"Ribeirão Branco";"sao paulo";"brasil";-24.221;-48.766;1
"Leicester";"England";"United Kingdom";52.6386;-1.13169;1
"Gummersbach";"North Rhine-Westphalia";"Germany";51.02608;7.56473;1
"Changsha";"Hunan";"China";28.19874;112.97087;1
"Dili";"Distrito Díli";"East Timor";-8.55861;125.57361;1
"Eger";"Heves";"Hungary";47.90265;20.37329;1
"Miami Beach";"Florida";"United States";25.79065;-80.13005;1
"Hengyang";"Hunan";"China";26.88946;112.61888;1
"Monfalcone";"Friuli Venezia Giulia";"Italy";45.80052;13.53777;1
"Netanya";"Central District";"Israel";32.33291;34.85992;1
"Bergerac";"Aquitaine";"France";44.85;0.48333;1
"Guatemala City";"Guatemala";"Guatemala";14.64072;-90.51327;1
"Xiangtan";"Hunan";"China";27.85;112.9;1
"Norrköping";"Östergötland";"Sweden";58.59419;16.1826;1
"Paverama";"rio grande do sul";"brasil";-29.552;-51.733;1
"Regensburg";"Bavaria";"Germany";49.03451;12.11923;1
"Salem";"Tamil Nādu";"India";11.65117;78.15867;1
"Pottstown";"Pennsylvania";"United States";40.24537;-75.64963;1
"Charlotte";"North Carolina";"United States";35.22709;-80.84313;1
"Crewe";"England";"United Kingdom";53.09787;-2.44161;1
"Montauri";"rio grande do sul";"brasil";-28.652;-52.07;1
"Carapebus";"rio de janeiro";"brasil";-22.187;-41.661;1
"General Pico";"La Pampa";"Argentina";-35.65662;-63.75682;1
"Čačak";"Central Serbia";"Serbia";43.89139;20.34972;1
"Groaíras";"ceara";"brasil";-3.913;-40.383;1
"Entre-Ijuís";"rio grande do sul";"brasil";-28.36;-54.268;1
"Libreville";"Estuaire";"Gabon";0.39241;9.45356;1
"Iperó";"sao paulo";"brasil";-23.35;-47.689;1
"Třebíč";"Vysočina";"Czech Republic";49.21492;15.88166;1
"Líbano";"Tolima";"Colombia";4.9218;-75.06232;1
"Jateí";"mato grosso do sul";"brasil";-22.482;-54.303;1
"Toledo";"Ohio";"United States";41.66394;-83.55521;1
"Jussiape";"bahia";"brasil";-13.517;-41.593;1
"El Tigre";"Estado Anzoátegui";"Venezuela";8.88752;-64.24544;1
"Santo Antônio do Tauá";"para";"brasil";-1.152;-48.129;1
"Pitimbu";"paraiba";"brasil";-7.471;-34.809;1
"Alegria";"rio grande do sul";"brasil";-27.827;-54.057;1
"Châtellerault";"Poitou-Charentes";"France";46.8;0.53333;1
"Bocholt";"North Rhine-Westphalia";"Germany";51.83879;6.61531;1
"Fazenda Rio Grande";"parana";"brasil";-25.658;-49.308;1
"New Britain";"Connecticut";"United States";41.66121;-72.77954;1
"Dueré";"tocantins";"brasil";-11.344;-49.271;1
"Crixás";"goias";"brasil";-14.549;-49.969;1
"Divisa Nova";"minas gerais";"brasil";-21.511;-46.196;1
"Giengen an der Brenz";"Baden-Württemberg Region";"Germany";48.62219;10.24312;1
"Asnières-sur-Seine";"Île-de-France";"France";48.91667;2.28333;1
"Formosa do Rio Preto";"bahia";"brasil";-11.048;-45.193;1
"Santa Helena de Minas";"minas gerais";"brasil";-16.983;-40.686;1
"Dobrada";"sao paulo";"brasil";-21.517;-48.394;1
"Luiz Alves";"santa catarina";"brasil";-26.721;-48.933;1
"Atmakūr";"Andhra Pradesh";"India";15.88109;78.58704;1
"Sendai";"Miyagi";"Japan";38.25759;140.8667;1
"Senekal";"Free State";"South Africa";-28.31971;27.62082;1
"Nova Canaã Paulista";"sao paulo";"brasil";-20.386;-50.949;1
"Sliven";"Sliven";"Bulgaria";42.68583;26.32917;1
"São Paulo de Olivença";"amazonas";"brasil";-3.378;-68.873;1
"Porriño";"Galicia";"Spain";42.16156;-8.6198;1
"Eisenach";"Thuringia";"Germany";50.9807;10.31522;1
"Skopje";"Karpoš";"Macedonia";41.99646;21.43141;1
"Santa Tecla";"La Libertad";"El Salvador";13.67694;-89.27972;1
"Teaneck";"New Jersey";"United States";40.8976;-74.01597;1
"Estiva Gerbi";"sao paulo";"brasil";-22.271;-46.945;1
"Puerto Real";"Andalusia";"Spain";36.52819;-6.19011;1
"Camalaú";"paraiba";"brasil";-7.889;-36.823;1
"Stamford";"England";"United Kingdom";52.65;-0.48333;1
"Cognac";"Poitou-Charentes";"France";45.7;-0.33333;1
"Kurume";"Fukuoka";"Japan";33.31667;130.51667;1
"Porta Westfalica";"North Rhine-Westphalia";"Germany";52.23779;8.91901;1
"Fort Erie";"Ontario";"Canada";42.90012;-78.93286;1
"Brăila";"Brăila";"Romania";45.26667;27.98333;1
"Poughkeepsie";"New York";"United States";41.70037;-73.92097;1
"Courbevoie";"Île-de-France";"France";48.89672;2.25666;1
"Mont-Saint-Aignan";"Haute-Normandie";"France";49.46307;1.09364;1
"Boa Ventura";"paraiba";"brasil";-7.414;-38.216;1
"Chernivtsi";"Chernivets'ka Oblast'";"Ukraine";48.29149;25.94034;1
"Chickasha";"Oklahoma";"United States";35.05257;-97.93643;1
"Itati";"rio grande do sul";"brasil";-29.488;-50.105;1
"Irupi";"espirito Santo";"brasil";-20.345;-41.641;1
"Darcinópolis";"tocantins";"brasil";-6.713;-47.76;1
"Santa Quitéria do Maranhão";"maranhao";"brasil";-3.516;-42.547;1
"Aversa";"Campania";"Italy";40.97259;14.20745;1
"Juti";"mato grosso do sul";"brasil";-22.861;-54.603;1
"Miranorte";"tocantins";"brasil";-9.529;-48.59;1
"Joliet";"Illinois";"United States";41.52519;-88.0834;1
"Viveiro";"Galicia";"Spain";43.66228;-7.59344;1
"Sítio do Mato";"bahia";"brasil";-13.085;-43.465;1
