"id";"name";"name_ascii";"abbr";"city";"state";"country";"latitude";"longitude"
270;"instituto superior de educação do alto são francisco";"instituto superior de educacao do alto sao francisco";"";"abaete";"minas gerais";"brasil";-19.16;"-45.446"
271;"faculdade reinaldo ramos";"faculdade reinaldo ramos";"";"campina grande";"paraiba";"brasil";-7.231;"-35.881"
273;"faculdade estácio de sá de belo horizonte";"faculdade estacio de sa de belo horizonte";"";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
274;"faculdades integradas de santa fé do sul";"faculdades integradas de santa fe do sul";"";"santa fe do sul";"sao paulo";"brasil";-20.211;"-50.926"
276;"faculdade vasco da gama";"faculdade vasco da gama";"";"salvador";"bahia";"brasil";-12.971;"-38.511"
277;"faculdade cesmac do agreste";"faculdade cesmac do agreste";"";"arapiraca";"alagoas";"brasil";-9.752;"-36.661"
278;"faculdade comunitária de guarapari";"faculdade comunitaria de guarapari";"";"guarapari";"espirito Santo";"brasil";-20.658;"-40.511"
279;"faculdade comunitária de vila velha";"faculdade comunitaria de vila velha";"";"vila velha";"espirito Santo";"brasil";-20.33;"-40.292"
280;"faculdade comunitária de vitória";"faculdade comunitaria de vitoria";"";"vitoria";"espirito Santo";"brasil";-20.319;"-40.338"
281;"faculdades integradas paulista";"faculdades integradas paulista";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
283;"faculdade de são josé dos campos";"faculdade de sao jose dos campos";"";"sao jose dos campos";"sao paulo";"brasil";-23.179;"-45.887"
284;"faculdade de sorocaba";"faculdade de sorocaba";"";"sorocaba";"sao paulo";"brasil";-23.502;"-47.458"
285;"faculdade de tecnologia alfa de umuarama";"faculdade de tecnologia alfa de umuarama";"";"umuarama";"parana";"brasil";-23.766;"-53.325"
287;"faculdade de ciências sociais e agrárias de itapeva";"faculdade de ciencias sociais e agrarias de itapeva";"";"itapeva";"sao paulo";"brasil";-23.982;"-48.876"
288;"faculdade faccat";"faculdade faccat";"";"tupa";"sao paulo";"brasil";-21.935;"-50.514"
289;"faculdade juvêncio terra";"faculdade juvencio terra";"";"vitoria da conquista";"bahia";"brasil";-14.866;"-40.839"
290;"faculdade latino americana de educação";"faculdade latino americana de educacao";"";"fortaleza";"ceara";"brasil";-3.717;"-38.543"
291;"faculdade líder";"faculdade lider";"";"sao lourenco da mata";"pernambuco";"brasil";-8.002;"-35.018"
292;"faculdade maranhense são josé dos cocais";"faculdade maranhense sao jose dos cocais";"";"timon";"maranhao";"brasil";-5.094;"-42.837"
307;"libertas - faculdades integradas";"libertas faculdades integradas";"";"sao sebastiao do paraiso";"minas gerais";"brasil";-20.917;"-46.991"
295;"faculdade batista do rio de janeiro";"faculdade batista do rio de janeiro";"";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
296;"faculdade brasília de são paulo";"faculdade brasilia de sao paulo";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
297;"faculdade calafiori";"faculdade calafiori";"";"sao sebastiao do paraiso";"minas gerais";"brasil";-20.917;"-46.991"
298;"faculdade capivari";"faculdade capivari";"";"capivari de baixo";"santa catarina";"brasil";-28.445;"-48.958"
300;"faculdade do acre";"faculdade do acre";"";"rio branco";"acre";"brasil";-9.975;"-67.81"
301;"faculdade batista de minas gerais";"faculdade batista de minas gerais";"";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
302;"faculdade de tecnologia oswaldo cruz";"faculdade de tecnologia oswaldo cruz";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
293;"faculdade maria milza - campus factae";"faculdade maria milza campus factae";"";"cruz das almas";"bahia";"brasil";-12.67;"-39.102"
305;"faculdade de educação são luís";"faculdade de educacao sao luis";"";"jaboticabal";"sao paulo";"brasil";-21.255;"-48.322"
306;"faculdade da saúde e ecologia humana";"faculdade da saude e ecologia humana";"";"vespasiano";"minas gerais";"brasil";-19.692;"-43.923"
308;"nova faculdade";"nova faculdade";"";"contagem";"minas gerais";"brasil";-19.932;"-44.054"
247;"faculdade de tecnologia de diadema luigi papaiz";"faculdade de tecnologia de diadema luigi papaiz";"";"diadema";"sao paulo";"brasil";-23.686;"-46.623"
248;"faculdade de tecnologia de jacareí";"faculdade de tecnologia de jacarei";"";"jacarei";"sao paulo";"brasil";-23.305;"-45.966"
249;"faculdade de tecnologia de palmas";"faculdade de tecnologia de palmas";"";"palmas";"tocantins";"brasil";-10.167;"-48.333"
250;"faculdade de tecnologia de valença";"faculdade de tecnologia de valenca";"";"valenca";"bahia";"brasil";-13.37;"-39.073"
272;"universidade estadual de londrina";"universidade estadual de londrina";"uel";"londrina";"parana";"brasil";-23.31;"-51.163"
304;"faculdade de teologia, filosofia e ciências humanas gamaliel";"faculdade de teologia filosofia e ciencias humanas gamaliel";"";"tucurui";"para";"brasil";-3.768;"-49.673"
251;"faculdade cotemig";"faculdade cotemig";"";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
317;"faculdade de pindamonhangaba";"faculdade de pindamonhangaba";"";"pindamonhangaba";"sao paulo";"brasil";-22.924;"-45.462"
318;"escola de direito de brasília";"escola de direito de brasilia";"";"brasilia";"federal district";"brasil";-15.78;"-47.93"
319;"faculdade do seridó";"faculdade do serido";"";"currais novos";"rio grande do norte";"brasil";-6.261;"-36.515"
320;"faculdade educação física de passos";"faculdade educacao fisica de passos";"";"passos";"minas gerais";"brasil";-20.719;"-46.61"
322;"faculdade educacional de matelândia";"faculdade educacional de matelandia";"";"matelandia";"parana";"brasil";-25.241;"-53.996"
361;"avm - faculdade integrada";"avm faculdade integrada";"";"manaus";"amazonas";"brasil";-3.102;"-60.025"
324;"faculdade serra do carmo";"faculdade serra do carmo";"";"palmas";"tocantins";"brasil";-10.167;"-48.333"
325;"faculdade serrana de ensino superior";"faculdade serrana de ensino superior";"";"brasilia";"federal district";"brasil";-15.78;"-47.93"
326;"faculdades evangélicas integradas cantares de salomão";"faculdades evangelicas integradas cantares de salomao";"";"cuiaba";"mato grosso";"brasil";-15.596;"-56.097"
327;"faculdade sinergia";"faculdade sinergia";"";"navegantes";"santa catarina";"brasil";-26.899;"-48.654"
329;"universidade bandeirante de são paulo";"universidade bandeirante de sao paulo";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
331;"universidade de são paulo";"universidade de sao paulo";"usp";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
334;"faculdade satc";"faculdade satc";"fasatc";"criciuma";"santa catarina";"brasil";-28.678;"-49.37"
333;"centro universitário moacyr sreder bastos";"centro universitario moacyr sreder bastos";"";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
354;"faculdade ingá";"faculdade inga";"uningá";"maringa";"parana";"brasil";-23.425;"-51.939"
335;"faculdade guaraí";"faculdade guarai";"";"guarai";"tocantins";"brasil";-8.834;"-48.51"
336;"faculdade da amazônia";"faculdade da amazonia";"";"ananindeua";"para";"brasil";-1.366;"-48.372"
338;"faculdade anhangüera de bauru";"faculdade anhanguera de bauru";"";"bauru";"sao paulo";"brasil";-22.315;"-49.061"
339;"faculdade católica rainha do sertão";"faculdade catolica rainha do sertao";"";"quixada";"ceara";"brasil";-4.971;"-39.015"
341;"faculdade de administração e ciências contábeis de são roque";"faculdade de administracao e ciencias contabeis de sao roque";"";"sao roque";"sao paulo";"brasil";-23.529;"-47.135"
342;"faculdade victor hugo";"faculdade victor hugo";"";"sao lourenco";"minas gerais";"brasil";-22.116;"-45.054"
343;"faculdade de nova serrana";"faculdade de nova serrana";"";"nova serrana";"minas gerais";"brasil";-19.876;"-44.984"
344;"faculdade de palmas";"faculdade de palmas";"";"palmas";"tocantins";"brasil";-10.167;"-48.333"
345;"faculdade de patrocinio";"faculdade de patrocinio";"";"patrocinio";"minas gerais";"brasil";-18.944;"-46.993"
346;"faculdade de porto feliz";"faculdade de porto feliz";"";"porto feliz";"sao paulo";"brasil";-23.215;"-47.524"
347;"faculdade de porto velho";"faculdade de porto velho";"";"porto velho";"rondonia";"brasil";-8.762;"-63.904"
349;"faculdade são bento da bahia";"faculdade sao bento da bahia";"";"salvador";"bahia";"brasil";-12.971;"-38.511"
350;"faculdade são camilo";"faculdade sao camilo";"";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
351;"faculdade são gabriel";"faculdade sao gabriel";"";"teresina";"piaui";"brasil";-5.089;"-42.802"
352;"faculdade são judas tadeu de pinhais";"faculdade sao judas tadeu de pinhais";"";"pinhais";"parana";"brasil";-25.445;"-49.193"
353;"faculdade senac pernambuco";"faculdade senac pernambuco";"";"recife";"pernambuco";"brasil";-8.054;"-34.881"
369;"centro universitário campos de andrade";"centro universitario campos de andrade";"uniandrade";"curitiba";"parana";"brasil";-25.428;"-49.273"
355;"faculdade de castelo";"faculdade de castelo";"";"castelo";"espirito Santo";"brasil";-20.604;"-41.185"
356;"faculdade de ceres";"faculdade de ceres";"";"ceres";"goias";"brasil";-15.308;"-49.598"
358;"faculdade de ciência e tecnologia";"faculdade de ciencia e tecnologia";"";"palotina";"parana";"brasil";-24.284;"-53.84"
359;"faculdade de ciências administrativas";"faculdade de ciencias administrativas";"";"cuiaba";"mato grosso";"brasil";-15.596;"-56.097"
360;"faculdade de ciências educacionais capim grosso";"faculdade de ciencias educacionais capim grosso";"";"capim grosso";"bahia";"brasil";-11.381;"-40.013"
363;"faculdade de educação ciências e letras don domênico";"faculdade de educacao ciencias e letras don domenico";"";"guaruja";"sao paulo";"brasil";-23.993;"-46.256"
364;"faculdade de ensino superior do centro do paraná";"faculdade de ensino superior do centro do parana";"";"pitanga";"parana";"brasil";-24.757;"-51.761"
365;"faculdade de educação física de foz do iguaçu";"faculdade de educacao fisica de foz do iguacu";"";"foz do iguacu";"parana";"brasil";-25.548;"-54.588"
366;"universidade federal do rio de janeiro";"universidade federal do rio de janeiro";"ufrj";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
367;"faculdade cal de artes cênicas";"faculdade cal de artes cenicas";"";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
368;"faculdade norte paranaense";"faculdade norte paranaense";"";"londrina";"parana";"brasil";-23.31;"-51.163"
372;"universidade vila velha";"universidade vila velha";"uvv";"vila velha";"espirito Santo";"brasil";-20.33;"-40.292"
370;"faculdade do povo";"faculdade do povo";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
373;"universidade do contestado";"universidade do contestado";"unc";"canoinhas";"santa catarina";"brasil";-26.177;"-50.39"
311;"faculdade de direito promove";"faculdade de direito promove";"";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
313;"faculdade de tecnologia senai londrina";"faculdade de tecnologia senai londrina";"";"londrina";"parana";"brasil";-23.31;"-51.163"
314;"faculdade shalom de ensino superior";"faculdade shalom de ensino superior";"";"uberlandia";"minas gerais";"brasil";-18.919;"-48.277"
330;"universidade nove de julho";"universidade nove de julho";"uninove";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
323;"sinal - faculdade de teologia e filosofia";"sinal faculdade de teologia e filosofia";"";"rio branco";"acre";"brasil";-9.975;"-67.81"
315;"faculdades integradas de angeles";"faculdades integradas de angeles";"";"aracatuba";"sao paulo";"brasil";-21.209;"-50.433"
383;"faculdade de aracaju";"faculdade de aracaju";"";"aracaju";"sergipe";"brasil";-10.911;"-37.072"
384;"faculdade de cariacica";"faculdade de cariacica";"";"cariacica";"espirito Santo";"brasil";-20.264;"-40.42"
385;"faculdade de ciências da saúde";"faculdade de ciencias da saude";"";"garca";"sao paulo";"brasil";-22.211;"-49.656"
387;"faculdade alfa brasil";"faculdade alfa brasil";"";"cascavel";"parana";"brasil";-24.956;"-53.455"
388;"faculdade de odontologia de manaus";"faculdade de odontologia de manaus";"";"manaus";"amazonas";"brasil";-3.102;"-60.025"
389;"faculdade pitágoras de betim";"faculdade pitagoras de betim";"";"betim";"minas gerais";"brasil";-19.968;"-44.198"
390;"faculdade guairacá";"faculdade guairaca";"";"guarapuava";"parana";"brasil";-25.395;"-51.458"
391;"faculdades integradas de jahu";"faculdades integradas de jahu";"";"jau";"sao paulo";"brasil";-22.296;"-48.558"
392;"faculdade das américas";"faculdade das americas";"";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
394;"instituto luterano de ensino superior de porto velho";"instituto luterano de ensino superior de porto velho";"";"porto velho";"rondonia";"brasil";-8.762;"-63.904"
395;"faculdade de viçosa";"faculdade de vicosa";"";"vicosa";"minas gerais";"brasil";-20.754;"-42.882"
396;"faculdade cidade verde";"faculdade cidade verde";"";"maringa";"parana";"brasil";-23.425;"-51.939"
397;"faculdade comunitária de joão monlevade";"faculdade comunitaria de joao monlevade";"";"joao monlevade";"minas gerais";"brasil";-19.81;"-43.174"
406;"faculdade aiec";"faculdade aiec";"";"brasilia";"distrito federal";"brasil";-15.78;"-47.93"
398;"faculdade da alta paulista";"faculdade da alta paulista";"";"tupa";"sao paulo";"brasil";-21.935;"-50.514"
427;"faculdade porto-alegrense";"faculdade porto alegrense";"";"porto alegre";"rio grande do sul";"brasil";-30.033;"-51.23"
382;"faculdade de amambai";"faculdade de amambai";"";"amambai";"mato grosso do sul";"brasil";-23.104;"-55.226"
402;"faculdade presbiteriana gammon";"faculdade presbiteriana gammon";"";"lavras";"minas gerais";"brasil";-21.245;"-45"
403;"faculdade presidente antônio carlos de campo belo";"faculdade presidente antonio carlos de campo belo";"";"campo belo";"minas gerais";"brasil";-20.897;"-45.277"
404;"faculdade presidente antônio carlos de itabira";"faculdade presidente antonio carlos de itabira";"";"itabira";"minas gerais";"brasil";-19.619;"-43.227"
405;"faculdade presidente antônio carlos de montes claros";"faculdade presidente antonio carlos de montes claros";"";"montes claros";"minas gerais";"brasil";-16.735;"-43.862"
407;"faculdade unida de suzano";"faculdade unida de suzano";"";"suzano";"sao paulo";"brasil";-23.543;"-46.311"
408;"faculdade aum";"faculdade aum";"";"cuiaba";"mato grosso";"brasil";-15.596;"-56.097"
409;"faculdade zacarias de góes";"faculdade zacarias de goes";"";"valenca";"bahia";"brasil";-13.37;"-39.073"
421;"universidade paulista";"universidade paulista";"unip";"sao paulo";"sao paulo";"brasil";-23.548;"-46.636"
412;"centro universitário barriga verde";"centro universitario barriga verde";"";"orleans";"santa catarina";"brasil";-28.359;"-49.291"
413;"faculdade de ciências e tecnologia do maranhão";"faculdade de ciencias e tecnologia do maranhao";"";"caxias";"maranhao";"brasil";-4.859;"-43.356"
415;"faculdade saberes";"faculdade saberes";"";"vitoria";"espirito Santo";"brasil";-20.319;"-40.338"
416;"faculdade ceres";"faculdade ceres";"";"sao jose do rio preto";"sao paulo";"brasil";-20.82;"-49.379"
417;"faculdade missioneira do paraná";"faculdade missioneira do parana";"";"cascavel";"parana";"brasil";-24.956;"-53.455"
418;"faculdade de tecnologia novo rumo";"faculdade de tecnologia novo rumo";"";"belo horizonte";"minas gerais";"brasil";-19.817;"-43.956"
419;"faculdades riograndenses";"faculdades riograndenses";"";"porto alegre";"rio grande do sul";"brasil";-30.033;"-51.23"
420;"faculdade de ciências biomédicas de cacoal";"faculdade de ciencias biomedicas de cacoal";"";"cacoal";"rondonia";"brasil";-11.438;"-61.448"
422;"universidade estácio de sá";"universidade estacio de sa";"unesa";"rio de janeiro";"rio de janeiro";"brasil";-22.903;"-43.208"
425;"faculdade pitágoras de poços de caldas";"faculdade pitagoras de pocos de caldas";"";"pocos de caldas";"minas gerais";"brasil";-21.788;"-46.561"
426;"faculdade pitágoras de tecnologia de contagem";"faculdade pitagoras de tecnologia de contagem";"";"contagem";"minas gerais";"brasil";-19.932;"-44.054"
400;"faculdade sant'ana";"faculdade sant ana";"";"ponta grossa";"parana";"brasil";-25.095;"-50.162"
428;"faculdade redentor de campos";"faculdade redentor de campos";"";"campos dos goytacazes";"rio de janeiro";"brasil";-21.754;"-41.324"
429;"faculdade regional de alagoinhas";"faculdade regional de alagoinhas";"";"alagoinhas";"bahia";"brasil";-12.136;"-38.419"
432;"faculdade ls";"faculdade ls";"";"brasilia";"federal district";"brasil";-15.78;"-47.93"
433;"faculdade de macapá";"faculdade de macapa";"";"macapa";"amapa";"brasil";0.039;"-51.066"
434;"faculdade frutal";"faculdade frutal";"";"frutal";"minas gerais";"brasil";-20.025;"-48.941"
435;"faculdade global de umuarama";"faculdade global de umuarama";"";"umuarama";"parana";"brasil";-23.766;"-53.325"
436;"faculdade paraense de ensino";"faculdade paraense de ensino";"";"belem";"para";"brasil";-1.456;"-48.504"
437;"faculdade equipe";"faculdade equipe";"";"sapucaia do sul";"rio grande do sul";"brasil";-29.839;"-51.144"
