url,rank,country,presence,impact,openness,excellence
http://www.fhavnhs.dk/,8018,dk,13528,3916,13206,5414
http://www.coker.edu/,8019,us,9241,5633,11922,5414
http://www.philander.edu/,8020,us,17184,6523,7373,4808
http://esj-lille.fr/,8021,fr,7508,6241,11175,5414
http://www.dmmi.edu.ua/,8022,ua,2633,7389,13206,5414
http://www.nakamura-u.ac.jp/,8023,jp,11549,8620,11094,3826
http://www.fh-krems.ac.at/,8024,at,12653,6030,8233,5414
http://www.antiochla.edu/,8025,us,12439,4760,11175,5414
http://www.cegepsherbrooke.qc.ca/,8026,ca,4144,9380,7946,5414
http://www.kumamoto-nct.ac.jp/,8027,jp,10199,12945,5443,3596
http://www.hfmdk-frankfurt.info/,8028,de,11342,7460,6606,5414
http://www.crc.losrios.edu/,8029,us,8586,6789,9397,5414
http://www.unicesar.edu.co/,8030,co,4550,11258,4948,5414
http://www.yokkaichi-u.ac.jp/,8031,jp,7286,9566,5909,5414
http://www.cambridgecollege.edu/,8032,us,6099,6322,12377,5414
http://www.orelsau.ru/,8033,ru,12108,11465,1755,5414
http://www.hinesna.no/,8034,no,5529,8434,8799,5414
http://www.musikhochschule-muenchen.de/,8035,de,3124,7124,13206,5414
http://www.gxjzy.com/,8036,cn,10593,4609,13206,5414
http://www.rfh-koeln.de/,8037,de,6092,6330,12377,5414
http://www.jtcc.edu/,8038,us,4598,6867,12377,5414
http://www.up.edu.br/,8039,br,7835,11249,3537,5414
http://www.lsc.org.cn/,8040,cn,9329,5800,11048,5414
http://www.imed.edu.br/,8041,br,7579,12502,2316,5414
http://www.arapahoe.edu/,8042,us,8103,5727,12377,5414
http://www.shorter.edu/,8043,us,12216,4839,11175,5414
http://www.iue.edu/,8044,us,9486,6411,9447,5414
http://www.htszedu.cn/,8045,cn,10078,4782,13206,5414
http://www.fumep.edu.br/,8046,br,11050,4481,13206,5414
http://www.chariaafes.com/,8047,ma,12994,4052,13206,5414
http://www.wste.edu.pl/,8048,pl,3416,10651,6512,5414
http://www.cvit.com.cn/,8049,cn,9734,4894,13206,5414
http://www.nti.nl/,8050,nl,11680,4344,13206,5414
http://lmta.lt/,8051,lt,4019,9030,8791,5414
http://www.hastings.edu/,8052,us,6294,5954,13206,5414
http://www.ccswust.com.cn/,8053,cn,9707,4907,13206,5414
http://www.nic.bc.ca/,8054,ca,11406,7213,6990,5414
http://www.okigei.ac.jp/,8055,jp,12500,5859,8762,5414
http://www.cenidet.edu.mx/,8056,mx,14423,13235,3979,3424
http://www.hbwy.com.cn/,8057,cn,3677,6906,13206,5414
http://www.lourdes.edu/,8058,us,11695,6320,8307,5414
http://www.tishreen.edu.sy/,8059,sy,6309,14565,5683,3500
http://www.scatc.net/,8060,cn,10690,4624,13206,5414
http://westliberty.edu/,8061,us,7931,6742,10082,5414
http://www.adzu.edu.ph/,8062,ph,4912,10226,6288,5414
http://www.fjmzw.com/,8063,cn,5844,6455,12377,5414
http://www.scac.net.cn/,8064,cn,8592,5277,13206,5414
http://www.wwoc.cn/,8065,cn,8345,5352,13206,5414
http://www.jvtc.jx.cn/,8066,cn,6980,6096,12377,5414
http://www.squ.net.cn/,8067,cn,5543,6208,13206,5414
http://www.um.rnu.tn/,8068,tn,15288,13863,10531,1508
http://www.ahbvc.cn/,8069,cn,7319,6842,10269,5414
http://www.hcc.edu/,8070,us,5624,7402,10552,5414
http://www.lee.edu/,8071,us,11523,5964,9113,5414
http://www.thiel.edu/,8072,us,9465,5963,10552,5414
http://www.udi.edu.co/,8073,co,14067,6811,6398,5414
http://www.ustabuca.edu.co/,8074,co,5415,13040,2553,5414
http://www.gadvasu.in/,8075,in,15106,10796,6088,3695
http://www.nyiad.edu/,8076,us,10779,4623,13206,5414
http://www.wjxvtc.cn/,8077,cn,6324,5996,13206,5414
http://www.guamcc.edu/,8078,gu,3554,7005,13206,5414
http://www.fukujo.ac.jp/,8079,jp,5618,8636,8482,5414
http://www.eseade.edu.ar/,8080,ar,11979,9921,3417,5414
http://www.ph-kaernten.ac.at/,8081,at,8480,10792,3848,5414
http://www.areandina.edu.co/,8082,co,3691,11321,5458,5414
http://www.mgau.ru/,8083,ru,11312,11149,2361,5414
http://www.ylu.cn/,8084,cn,13599,9316,13206,2983
http://www.bpc.edu/,8085,us,10645,6329,8993,5414
http://www.tcsfgz.com/,8086,cn,6581,7176,10269,5414
http://www.qhrtvu.edu.cn/,8087,cn,10530,4716,13206,5414
http://www.abtech.edu/,8088,us,6626,5919,13206,5414
http://www.aju.edu/,8089,us,7699,7743,8631,5414
http://www.thomasaquinas.edu/,8090,us,11422,5614,10082,5414
http://www.albanylaw.edu/,8091,us,12170,5989,8801,5414
http://www.rru.ac.th/,8092,th,1118,9078,12377,5414
http://www.remingtoncollege.edu/,8093,us,10900,4604,13206,5414
http://www.ud.edu.sa/,8094,sa,6624,8278,8482,5414
http://www.johnabbott.qc.ca/,8095,ca,8201,7701,8358,5414
http://www.batman.edu.tr/,8096,tr,7312,10496,4821,5414
http://www.jccmi.edu/,8097,us,9230,6698,9340,5414
http://www.lsu.lt/,8098,lt,5697,13474,2093,5414
http://www.utmachala.edu.ec/,8099,ec,6584,15260,648,5414
http://www.sxyz.com/,8100,cn,14245,4816,10269,5414
http://www.svc.edu/,8101,us,7730,6907,9958,5414
http://www.xmht.com/,8102,cn,4073,7604,11922,5414
http://www.unacar.mx/,8103,mx,10241,11979,6668,3695
http://www.inatel.br/,8104,br,6543,8703,7901,5414
http://www.iate.obninsk.ru/,8105,ru,7907,10896,4022,5414
http://www.uader.edu.ar/,8106,ar,363,11246,9958,5414
http://www.nsjy.com.cn/,8107,cn,10194,4834,13206,5414
http://www.syzyedu.com/,8108,cn,14169,3889,13206,5414
http://www.msbcollege.edu/,8109,us,9323,5392,12377,5414
http://www.uofg.edu.sd/,8110,sd,6432,15786,2732,3980
http://www.lindsey.edu/,8111,us,10007,6504,9113,5414
http://www.r.umn.edu/,8112,us,13078,10489,7643,3695
http://www.tisbi.ru/,8113,ru,10205,9963,4106,5414
http://www.ismm.edu.cu/,8114,cu,10982,13601,2252,4421
http://www.santacecilia.it/,8115,it,10995,4600,13206,5414
http://www.krok.edu.ua/,8116,ua,4431,8825,9040,5414
http://www.hnucc.com/,8117,cn,5338,6359,13206,5414
http://www.sliit.lk/,8118,lk,6084,11706,3814,5414
http://www.upnfm.edu.hn/,8119,hn,4789,11963,4095,5414
http://madrid.universidadeuropea.es/,8120,es,11107,8418,5731,5414
http://www.vru.ac.th/,8121,th,5318,7870,9958,5414
http://www.fh-kufstein.ac.at/,8122,at,7502,6400,11175,5414
http://www.sungkyul.ac.kr/,8123,kr,1960,7989,13206,5414
http://www.gzbjzy.edu.cn/,8124,cn,9629,5014,13206,5414
http://www.pieas.edu.pk/,8125,pk,17986,12015,9372,2137
http://www.pupr.edu/,8126,pr,15386,6720,9795,4421
http://www.sozo.ac.jp/,8127,jp,9698,10204,4100,5414
http://www.zjsru.edu.cn/,8128,cn,5083,7306,11175,5414
http://www.annamaria.edu/,8129,us,9433,5091,13206,5414
http://www.sportacadem.ru/,8130,ru,3650,14276,2159,5414
http://www.bsks.ac.kr/,8131,kr,6949,5876,13206,5414
http://www.laspositascollege.edu/,8132,us,9120,6137,10711,5414
http://www.unizwa.edu.om/,8133,om,1614,11917,11175,4158
http://www.ifbaiano.edu.br/,8134,br,6797,10446,5211,5414
http://www.raffles.edu.cn/,8135,cn,5432,6356,13206,5414
http://www.uit.edu.vn/,8136,vn,2520,7660,13206,5414
http://www.jxyyxy.com/,8137,cn,5851,6221,13206,5414
http://www.jxmu.edu.cn/,8138,cn,10164,4887,13206,5414
http://www.lfsfxy.org.cn/,8139,cn,10902,4673,13206,5414
http://www.srzy.cn/,8140,cn,8614,5368,13206,5414
http://www.udca.edu.co/,8141,co,6518,12153,3212,5414
http://www.kspi.kz/,8142,kz,5072,14703,1370,5414
http://www.bu.ac.kr/,8143,kr,2426,7724,13206,5414
http://www.ieidjtu.edu.cn/,8144,cn,17324,3295,13206,5414
http://www.manipuruniv.ac.in/,8145,in,14545,10764,10780,2733
http://www.ngha.med.sa/,8146,sa,9422,7545,12377,4421
http://www.dc.edu/,8147,us,13399,4356,12377,5414
http://www.vsers.cz/,8148,cz,11112,10244,3495,5414
http://www.herzing.edu/,8149,us,10077,4926,13206,5414
http://www.ahu.edu.jo/,8150,jo,11971,11051,10082,3084
http://www.muiv.ru/,8151,ru,8896,10380,4300,5414
http://www.mati.ru/,8152,ru,8351,7640,8560,5414
http://www.quincy.edu/,8153,us,11076,4961,12377,5414
http://wscal.edu/,8154,us,11038,5155,12060,5414
http://www.stu.ac.kr/,8155,kr,3006,7424,13206,5414
http://www.unefm.edu.ve/,8156,ve,7982,10521,9637,3980
http://www.presidency.ac.in/,8157,in,14925,3804,13206,5414
http://www.mgupi.ru/,8158,ru,12163,7534,10183,4421
https://www.oth-regensburg.de/,8159,de,8718,10003,4901,5414
http://www.kwc.edu/,8160,us,9508,5407,12377,5414
http://www.neelain.edu.sd/,8161,sd,1918,14360,6603,4158
http://www.hui.edu.vn/,8162,vn,4127,9002,9086,5414
http://www.nichols.edu/,8163,us,12201,5623,9828,5414
http://www.com.edu/,8164,us,8165,6852,9958,5414
http://www.denvercenter.org/,8165,us,12567,4277,13206,5414
http://www.kms.ac.jp/,8166,jp,10691,7786,13206,3980
http://www.almamater.si/,8167,si,11876,5104,11175,5414
http://www.pec.edu/,8168,in,15689,10757,9637,2843
http://www.umpi.edu/,8169,us,8960,7331,8655,5414
http://www.lahc.edu/,8170,us,6765,7140,10552,5414
http://www.unity.edu/,8171,us,10739,5400,11175,5414
http://www.usz.edu.pl/,8172,pl,8832,11378,3196,5414
http://www.miad.edu/,8173,us,7903,5651,13206,5414
http://www.upsa.edu.bo/,8174,bo,9581,10716,6558,4421
http://www.isep.fr/,8175,fr,11324,8594,9095,4421
http://www.northwestcollege.edu/,8176,us,7550,6647,11048,5414
http://www.khsb-berlin.de/,8177,de,11120,8844,5292,5414
http://www.ucbcba.edu.bo/,8178,bo,10304,11684,2313,5414
http://www.utsnyc.edu/,8179,us,14229,6290,7385,5414
http://www.mpc.edu/,8180,us,6658,6386,12377,5414
http://www.hku.edu.tw/,8181,tw,2471,9744,9255,5414
http://www.cecar.edu.co/,8182,co,4807,12390,3675,5414
http://www.mgul.ac.ru/,8183,ru,11486,7612,6711,5414
http://www.dahan.edu.tw/,8184,tw,2766,8484,11922,5414
http://www.xihang.com.cn/,8185,cn,9124,5917,11175,5414
http://www.pags.ru/,8186,ru,14703,10995,1714,5414
http://www.minnesota.edu/,8187,us,8310,6054,12060,5414
http://www.uniformg.edu.br/,8188,br,4199,15144,2491,4808
http://www.agu.edu.bh/,8189,bh,8795,9028,13206,3826
http://www.ccn.ac.uk/,8190,uk,6722,6858,11094,5414
http://www.johncabot.edu/,8191,it,7306,7229,9958,5414
http://www.otc.edu/,8192,us,8270,6601,10552,5414
http://www.sgmart.com/,8193,cn,8468,5497,13206,5414
http://www.budiluhur.ac.id/,8194,id,6487,11485,4110,5414
http://www.rose.edu/,8195,us,7896,6766,10552,5414
http://www.ksfh.de/,8196,de,9550,7665,7728,5414
http://www.itb.ie/,8197,ie,11844,7966,6097,5414
http://www.gzky.edu.cn/,8198,cn,8819,5375,13206,5414
http://www.bethel.de/,8199,de,8381,5534,13206,5414
http://www.robertmorris.edu/,8200,us,11484,4913,12377,5414
http://www.kingsu.ca/,8201,ca,13206,8313,10552,3980
http://www.gwangju.ac.kr/,8202,kr,1024,8978,13206,5414
http://www.usj.edu/,8203,us,8860,7030,9340,5414
http://www.epge.fgv.br/,8204,br,5382,12695,4825,4808
http://www.k-ryukoku.ac.jp/,8205,jp,16146,3618,13206,5414
http://www.mdi.ac.in/,8206,in,14348,7644,13206,3596
http://www.srtmun.ac.in/,8207,in,15936,9522,8482,3596
http://www.tiffin.edu/,8208,us,11556,4908,12377,5414
http://www.usmma.edu/,8209,us,13762,4079,13206,5414
http://www.ahyky.com/,8210,cn,9666,5622,12060,5414
http://www.easb.edu.sg/,8211,sg,10452,8438,6255,5414
http://www.antonianum.eu/,8212,it,3782,11597,5283,5414
http://ulbra-to.br/,8213,br,4742,12595,5296,4808
http://www.cccneb.edu/,8214,us,6161,7040,11175,5414
http://www.tgasu.ru/,8215,ru,11451,10733,2938,5414
http://ymcaust.ac.in/,8216,in,13770,8862,4272,5414
http://www.ube-k.ac.jp/,8217,jp,8098,11823,8619,3695
http://www.univ-guelma.dz/,8218,dz,14087,12065,6611,3272
http://www.gu.ac.ir/,8219,ir,12219,9544,13206,3133
http://www.ayubmed.edu.pk/,8220,pk,17461,10611,1441,5414
http://www.mshu.edu.ru/,8221,ru,6489,13378,2134,5414
http://www.numl.edu.pk/,8222,pk,3403,11517,5658,5414
http://www.rtna.ac.th/,8223,th,1732,9687,10269,5414
http://www.upb.pitt.edu/,8224,us,8897,6648,9958,5414
http://www.lyndonstate.edu/,8225,us,5914,7159,11175,5414
http://www.cqipc.net/,8226,cn,8481,5543,13206,5414
http://carrington.edu/,8227,us,11126,4738,13206,5414
http://www.unimes.fr/,8228,fr,13713,9054,7188,4421
http://www.must.edu.mn/,8229,mn,8753,9134,12377,3980
http://www.suv.ac.kr/,8230,kr,4117,8352,10552,5414
http://www.palestra.cz/,8231,cz,8929,10113,4779,5414
http://www.unipe.br/,8232,br,7851,10654,4613,5414
http://www.kuam.kz/,8233,kz,6935,12090,3292,5414
http://www.artuklu.edu.tr/,8234,tr,11490,8788,5350,5414
http://www.nmjc.edu/,8235,us,6053,8010,9637,5414
http://www.tsi.lv/,8236,lv,7236,6912,10780,5414
http://www.aiu.ac.jp/,8237,jp,9749,7955,7329,5414
http://www.king.edu/,8238,us,10262,5284,12377,5414
http://www.mwsl.eu/,8239,pl,9779,9258,5506,5414
http://www.jsjzi.edu.cn/,8240,cn,4821,8193,10183,5414
http://www.elms.edu/,8241,us,7396,5892,13206,5414
http://www.alfredadler.edu/,8242,us,15662,8321,4276,5414
http://www.guolianweb.com/,8243,cn,8448,5582,13206,5414
http://www.upt.edu.pe/,8244,pe,8032,9313,6433,5414
http://www.tjeti.com/,8245,cn,5066,6683,13206,5414
http://www.waynecc.edu/,8246,us,8941,5402,13206,5414
http://www.galgotiasuniversity.edu.in/,8247,in,6912,7679,9637,5414
http://www.msuiit.edu.ph/,8248,ph,8312,9167,6525,5414
http://www.banasthali.org/,8249,in,14057,9905,13206,2793
http://www.iuk.ac.jp/,8250,jp,10959,9128,5144,5414
http://www.bhcc.mass.edu/,8251,us,11304,6223,9270,5414
http://www.ismt.pt/,8252,pt,9108,11930,2624,5414
http://www.portalamericas.edu.br/,8253,br,16264,5920,7268,5414
http://web.otani.ac.jp/,8254,jp,9661,6413,9958,5414
http://www.zdsoft.com.cn/,8255,cn,4566,6882,13206,5414
http://www.ulatina.ac.cr/,8256,cr,1606,9161,12060,5414
http://www.hnwmxy.com/,8257,cn,10322,5004,13206,5414
http://www.ycu.com.cn/,8258,cn,11387,5305,11922,5414
http://www.hochschule-biberach.de/,8259,de,7459,7622,9447,5414
http://www.mvsu.edu/,8260,us,9696,5679,12060,5414
http://www.kaplan.co.uk/,8261,uk,9420,5275,13206,5414
http://www.intercollege.ac.cy/,8262,cy,5064,10522,12377,3980
http://spbgau.ru/,8263,ru,11290,8507,5891,5414
http://www.phl.be/,8264,be,7417,7651,9433,5414
http://www.zzptc.com/,8265,cn,7789,5812,13206,5414
http://www.kaskaskia.edu/,8266,us,7266,7531,9795,5414
http://www.sjc.edu/,8267,us,13794,5265,9958,5414
http://www.gedik.edu.tr/,8268,tr,7553,6217,12377,5414
http://www.swvtc.cn/,8269,cn,8470,6680,10552,5414
http://www.enseirb-matmeca.fr/,8270,fr,4394,10653,6461,5414
http://www.cgc.maricopa.edu/,8271,us,5231,7301,12060,5414
http://www.edagy.com/,8272,lb,21486,2555,13206,5414
http://www.dzvtc.cn/,8273,cn,6399,7313,10780,5414
http://www.cypresscollege.edu/,8274,us,10879,5830,10552,5414
http://www.utc.edu.ec/,8275,ec,6281,14214,1598,5414
http://www.boustead.edu.cn/,8276,cn,6411,6263,13206,5414
http://www.prgs.edu/,8277,us,11884,9938,3773,5414
http://www.montserrat.edu/,8278,us,10292,5868,10780,5414
http://www.afs.edu.gr/,8279,gr,8451,10448,4735,5414
http://nuph.edu.ua/,8280,ua,5881,15021,1095,5414
http://www.tridenttech.edu/,8281,us,10163,5369,12377,5414
http://www.cofo.edu/,8282,us,9489,5584,12377,5414
http://www.czvtc.cn/,8283,cn,8440,5950,12377,5414
http://dalrybvtuz.ru/,8284,ru,10331,11267,2887,5414
http://www.bc.ac.kr/,8285,kr,2401,8016,13206,5414
http://www.uniacc.cl/,8286,cl,11211,8216,6353,5414
http://www.isec.pt/,8287,pt,6763,11438,4237,5414
http://www.asiapacific.edu/,8288,in,14342,6919,6619,5414
http://www.unikore.it/,8289,it,7627,9085,7125,5414
http://www.niigata-cn.ac.jp/,8290,jp,7731,11339,3933,5414
http://www.jjvu.jx.cn/,8291,cn,6166,6345,13206,5414
http://www.tifert.edu.cn/,8292,cn,11697,5297,11175,5414
http://www.vgasu.ru/,8293,ru,9834,11893,2439,5414
http://www.cjc.ac.jp/,8294,jp,6832,11569,4038,5414
http://www.phwien.ac.at/,8295,at,9318,8614,6838,5414
http://www.imtp.ru/,8296,ru,10743,9324,5031,5414
http://www.nuol.edu.la/,8297,la,7821,10402,13206,3500
http://www.midway.edu/,8298,us,12960,6340,8289,5414
http://nsau.edu.ru/,8299,ru,5625,9647,7372,5414
http://www.telhai.ac.il/,8300,il,4112,9469,8619,5414
http://www.amu.kz/,8301,kz,3063,14018,2904,5414
http://www.zhcpt.edu.cn/,8302,cn,3078,9878,8762,5414
http://www.highlands.edu/,8303,us,7863,5833,13206,5414
http://www.ensta-bretagne.fr/,8304,fr,11514,9680,4285,5414
http://academygps.ru/,8305,ru,11647,11162,2571,5414
http://www.nxtc.edu.cn/,8306,cn,10765,4937,13206,5414
http://www.uci.ac.cr/,8307,cr,14283,10526,2423,5414
http://www.euruni.edu/,8308,ch,10252,5069,13206,5414
http://www.hnu.edu/,8309,us,10876,5863,10552,5414
http://www.iwp.edu/,8310,us,11915,6937,7792,5414
http://www.sunyorange.edu/,8311,us,7317,6732,11922,5414
http://www.pmc.edu/,8312,us,11001,5187,12377,5414
http://www.missioncollege.org/,8313,us,6251,6739,12377,5414
http://www.jcc.jx.cn/,8314,cn,7629,7517,9637,5414
http://www.canadacollege.edu/,8315,us,9437,7752,8014,5414
http://www.xmoc.cn/,8316,cn,10004,5811,11175,5414
http://www.carrollcc.edu/,8317,us,10124,5618,12060,5414
http://www.driestar-educatief.nl/,8318,nl,3388,10229,7917,5414
http://www.sasin.edu/,8319,th,6145,7454,10780,5414
http://ngiei.ru/,8320,ru,10391,11096,3089,5414
http://www.sunyjcc.edu/,8321,us,7963,6928,10552,5414
http://www.rgsl.edu.lv/,8322,lv,3042,9849,8919,5414
http://www.tu-plovdiv.bg/,8323,bg,8095,11101,4132,5414
http://www.uniboyaca.edu.co/,8324,co,7336,12099,4966,4808
http://www.mku.ac.ke/,8325,ke,1959,13170,4638,5414
http://www.jsut.edu.cn/,8326,cn,8380,5717,13206,5414
http://www.cqbyxy.com/,8327,cn,8358,5726,13206,5414
http://www.newman.ac.uk/,8328,uk,11174,6764,8631,5414
http://www.uniararas.br/,8329,br,7141,9048,13206,4158
http://www.kts.dk/,8330,dk,7682,7336,9958,5414
http://www.mubs.ac.ug/,8331,ug,8252,10664,4615,5414
http://www.igsha.ru/,8332,ru,12121,12611,1233,5414
http://www.seu.ac.lk/,8333,lk,2010,14209,3425,5414
http://www.act-sf.org/,8334,us,15144,4493,11175,5414
http://www.eesp.ch/,8335,ch,6317,10030,6489,5414
http://www.qom.ac.ir/,8336,ir,3623,7426,13206,5414
http://www.kanazawa-bidai.ac.jp/,8337,jp,7040,6909,11175,5414
http://www.oiu.ac.jp/,8338,jp,5035,7230,12377,5414
http://www.uniwersytetradom.pl/,8339,pl,8267,10852,6289,4808
http://www.pxl.be/,8340,be,9061,6744,10082,5414
http://www.gavtc.cn/,8341,cn,6117,7269,11175,5414
http://www.wsbip.edu.pl/,8342,pl,1498,12519,6027,5414
http://www.ust.ac.kr/,8343,kr,8143,12443,13206,2630
http://www.wit.edu.pl/,8344,pl,10385,9046,5711,5414
http://www.ono.ac.il/,8345,il,4191,10258,7373,5414
http://www.unitecnologica.edu.co/,8346,co,7728,9713,8482,4808
http://www.gprc.ab.ca/,8347,ca,6877,7810,9795,5414
http://khibs.edu.ua/,8348,ua,11116,11481,2476,5414
http://www.lesroches.edu/,8349,ch,15745,7485,8960,4421
http://www.nmu.edu.ua/,8350,ua,8370,9202,6685,5414
http://www.stchas.edu/,8351,us,9546,6188,10780,5414
http://www.kcai.edu/,8352,us,11454,5276,12060,5414
http://www.hcc.net.cn/,8353,cn,8729,5635,13206,5414
http://www.khi.ac.ir/,8354,ir,5684,13390,2561,5414
http://www.hnwomen.com.cn/,8355,cn,10939,4946,13206,5414
http://www.umariana.edu.co/,8356,co,8192,12694,2369,5414
http://www.kakatiya.ac.in/,8357,in,14411,10996,11175,2697
http://www.baraodemaua.br/,8358,br,9989,12115,3731,4808
http://www.balamand.edu.lb/,8359,lb,8777,6123,12060,5414
http://www.tk.ac.kr/,8360,kr,1116,9131,13206,5414
http://www.scc.spokane.edu/,8361,us,9976,6691,9538,5414
http://www.iiti.ac.in/,8362,in,14165,9341,7744,4158
http://virginiawestern.edu/,8363,us,5868,7631,10780,5414
http://jabsom.hawaii.edu/,8364,us,4766,10032,7411,5414
http://www.hiu.edu/,8365,us,10475,5746,11175,5414
http://www.hnxxc.com/,8366,cn,5148,6833,13206,5414
http://www.hsvtc.cn/,8367,cn,11357,4850,13206,5414
http://www.udom.ac.tz/,8368,tz,7183,13117,6298,3980
http://www.fq.edu.uy/,8369,uy,5201,11654,4802,5414
http://www.escdijon.eu/,8370,fr,14120,8456,4974,5414
http://www.croydon.ac.uk/,8371,uk,2223,8941,12060,5414
http://www.uos.edu.pk/,8372,pk,23430,10546,4551,2541
http://www.yizhuan.com/,8373,cn,7547,6039,13206,5414
http://www.brazosport.edu/,8374,us,6357,7334,11094,5414
http://www.amnu.gov.ua/,8375,ua,2756,13531,12377,3200
http://www.chgaki.ru/,8376,ru,7770,9847,6103,5414
http://www.hancockcollege.edu/,8377,us,9237,6150,11175,5414
http://www.northshore.edu/,8378,us,9876,6005,11094,5414
http://www.ukrida.ac.id/,8379,id,5858,13519,2393,5414
http://www.lcc.lt/,8380,lt,8610,10014,5419,5414
http://www.indianatech.edu/,8381,us,12060,4687,13206,5414
http://www.hgpu.edu.cn/,8382,cn,4903,6943,13206,5414
http://www.bryan.edu/,8383,us,9098,6043,12060,5414
http://www.yeniyuzyil.edu.tr/,8384,tr,10411,11539,2714,5414
http://www.oouagoiwoye.edu.ng/,8385,ng,1207,14244,13206,3200
http://www.huc.edu.vn/,8386,vn,7891,10625,4955,5414
http://www.ifporient.org/,8387,sy,8362,6511,11175,5414
http://www.essca.fr/,8388,fr,12142,7271,7385,5414
http://www.bagsurb.ru/,8389,ru,4662,13437,2936,5414
http://www.wvutech.edu/,8390,us,13752,6660,13206,4158
http://www.iab.kz/,8391,kz,12278,10555,3145,5414
http://www.sanyau.edu.cn/,8392,cn,5469,6770,13206,5414
http://www.eulji.ac.kr/,8393,kr,7875,10909,13206,3353
http://www.smk.lt/,8394,lt,8948,6794,10168,5414
http://www.biitmbbabca.ac.in/,8395,in,17978,3433,13206,5414
http://www.uncisal.edu.br/,8396,br,6598,11292,8054,4421
http://www.ulibertadores.edu.co/,8397,co,6595,12677,3025,5414
http://www.pascualbravo.edu.co/,8398,co,9567,11031,3645,5414
http://grayson.edu/,8399,us,8691,7370,9447,5414
http://www.univ-msila.dz/,8400,dz,11257,12129,8434,3272
http://www.hkuspace.edu.cn/,8401,cn,7740,6013,13206,5414
http://www.univ-orel.ru/,8402,ru,9919,12836,1713,5414
http://www.thomasmore.edu/,8403,us,10520,5136,13206,5414
http://www.sfai.edu/,8404,us,14099,4215,13206,5414
http://www.integraluniversity.ac.in/,8405,in,15872,11675,6298,3424
http://www.ttic.edu/,8406,us,18968,13074,6581,2413
http://www.san.edu.pl/,8407,pl,13157,11913,1648,5414
http://www.sdflc.com/,8408,cn,5751,6692,13206,5414
http://www.eicc.edu/,8409,us,10622,5730,11922,5414
http://www.campus02.at/,8410,at,13054,6871,7598,5414
http://www.kul.kiev.ua/,8411,ua,6754,11933,3867,5414
http://www.gunma-ct.ac.jp/,8412,jp,9051,11244,10082,3596
http://www.socc.edu/,8413,us,9298,6782,10082,5414
http://mercubuana-yogya.ac.id/,8414,id,9446,10784,4019,5414
http://www.gxart.cn/,8415,cn,11888,4767,13206,5414
http://www.xtmc.net/,8416,cn,9532,5418,13206,5414
http://volbi.ru/,8417,ru,8220,12818,2357,5414
http://www.sdu.ac.kr/,8418,kr,2958,7917,13206,5414
http://www.iot.ac.jp/,8419,jp,9903,9264,5844,5414
http://www.hzaspt.edu.cn/,8420,cn,5508,7203,12377,5414
http://www.easternflorida.edu/,8421,us,8940,8189,8074,5414
