Id;Label;rank;Modularity Class;City;State;Country;Latitude;Longitude;In-Degree;Out-Degree;Degree;Weighted Degree;Weighted In-Degree;Weighted Out-Degree
8083;centro universitario serra dos orgaos;;instituition;teresopolis;rio de janeiro;brazil;-22.412;-42.966;0;0;0;0.0;0.0;0.0
8084;fundacao universidade federal de rondonia;;instituition;porto velho;rondonia;brazil;-8.762;-63.904;0;0;0;0.0;0.0;0.0
8085;instituto federal de educacao ciencia e tecnologia do parana;;instituition;palmas;parana;brazil;-26.484;-51.991;0;0;0;0.0;0.0;0.0
8086;faculdade estadual de ciencias e letras de campo mourao;;instituition;campo mourao;parana;brazil;-24.046;-52.383;0;0;0;0.0;0.0;0.0
8087;instituto de quimica de sao carlos usp;;instituition;sao carlos;sao paulo;brazil;-22.018;-47.891;0;0;0;0.0;0.0;0.0
8088;faculdade de tecnologia e ciencias;;instituition;salvador;bahia;brazil;-12.971;-38.511;0;0;0;0.0;0.0;0.0
8089;faculdade de ensino superior do interior paulista;;instituition;marilia;sao paulo;brazil;-22.214;-49.946;0;0;0;0.0;0.0;0.0
8090;instituto de ensino superior de londrina;;instituition;londrina;parana;brazil;-23.31;-51.163;0;0;0;0.0;0.0;0.0
8091;faculdades pequeno principe;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8092;centro universitario unirg;;instituition;gurupi;tocantins;brazil;-11.729;-49.069;0;0;0;0.0;0.0;0.0
8094;universidade castelo branco;;instituition;rio de janeiro;rio de janeiro;brazil;-22.903;-43.208;0;0;0;0.0;0.0;0.0
8095;faculdade de filosofia de campos;;instituition;campos dos goytacazes;rio de janeiro;brazil;-21.754;-41.324;0;0;0;0.0;0.0;0.0
8096;faculdade redentor;;instituition;itaperuna;rio de janeiro;brazil;-21.205;-41.888;0;0;0;0.0;0.0;0.0
8097;instituto federal de educacao ciencia e tecnologia fluminense;;instituition;campos dos goytacazes;rio de janeiro;brazil;-21.754;-41.324;0;0;0;0.0;0.0;0.0
8098;centro universitario fluminense;;instituition;campos dos goytacazes;rio de janeiro;brazil;-21.754;-41.324;0;0;0;0.0;0.0;0.0
8099;faculdade metropolitana sao carlos;;instituition;quissama;rio de janeiro;brazil;-22.107;-41.472;0;0;0;0.0;0.0;0.0
8105;faculdade santa lucia;;instituition;moji mirim;sao paulo;brazil;-22.432;-46.958;0;0;0;0.0;0.0;0.0
8106;faculdade de tecnologia de taquaritinga;;instituition;taquaritinga;sao paulo;brazil;-21.406;-48.505;0;0;0;0.0;0.0;0.0
8107;faculdade de ciencias da saude de barretos dr paulo prata;;instituition;barretos;sao paulo;brazil;-20.557;-48.568;0;0;0;0.0;0.0;0.0
8108;centro universitario da fundacao educacional guaxupe;;instituition;guaxupe;minas gerais;brazil;-21.305;-46.713;0;0;0;0.0;0.0;0.0
8110;centro universitario de lins;;instituition;lins;sao paulo;brazil;-21.679;-49.743;0;0;0;0.0;0.0;0.0
8111;universidade estadual do rio de janeiro;;instituition;rio de janeiro;rio de janeiro;brazil;-22.903;-43.208;0;0;0;0.0;0.0;0.0
8112;faculdade de odontologia de araraquara;;instituition;araraquara;sao paulo;brazil;-21.794;-48.176;0;0;0;0.0;0.0;0.0
8113;faculdade educacional de araucaria;;instituition;araucaria;parana;brazil;-25.593;-49.41;0;0;0;0.0;0.0;0.0
8114;faculdade padre joao bagozzi;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8115;faculdade de ampere;;instituition;ampere;parana;brazil;-25.915;-53.473;0;0;0;0.0;0.0;0.0
8116;faculdade de tecnologia de curitiba;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8117;instituto federal de educacao ciencia e tecnologia de mato grosso do sul;;instituition;ponta pora;mato grosso do sul;brazil;-22.536;-55.726;0;0;0;0.0;0.0;0.0
8118;fundo de defesa da citricultura;;instituition;araraquara;sao paulo;brazil;-21.794;-48.176;0;0;0;0.0;0.0;0.0
8119;instituto matonense municipal de ensino superior;;instituition;matao;sao paulo;brazil;-21.603;-48.366;0;0;0;0.0;0.0;0.0
8120;fundacao universidade federal de mato grosso do sul;;instituition;campo grande;mato grosso do sul;brazil;-20.443;-54.646;0;0;0;0.0;0.0;0.0
8121;instituto de quimica;;instituition;uberlandia;minas gerais;brazil;-18.919;-48.277;0;0;0;0.0;0.0;0.0
8122;faculdade de tecnologia de mococa;;instituition;mococa;sao paulo;brazil;-21.468;-47.005;0;0;0;0.0;0.0;0.0
8123;universidade mackenzie;;instituition;sao paulo;sao paulo;brazil;-23.548;-46.636;0;0;0;0.0;0.0;0.0
8124;faculdades integradas de araraquara;;instituition;araraquara;sao paulo;brazil;-21.794;-48.176;0;0;0;0.0;0.0;0.0
8125;faculdade catolica de uberlandia;;instituition;uberlandia;minas gerais;brazil;-18.919;-48.277;0;0;0;0.0;0.0;0.0
8126;fundacao dom cabral;;instituition;rio de janeiro;rio de janeiro;brazil;-22.903;-43.208;0;0;0;0.0;0.0;0.0
8128;faculdade do interior paulista;;instituition;barra bonita;sao paulo;brazil;-22.495;-48.558;0;0;0;0.0;0.0;0.0
8129;faculdade do vale do jaguaribe;;instituition;aracati;ceara;brazil;-4.562;-37.77;0;0;0;0.0;0.0;0.0
8130;faculdade diocesana de mossoro;;instituition;mossoro;rio grande do norte;brazil;-5.188;-37.344;0;0;0;0.0;0.0;0.0
8131;instituto federal de educacao ciencia e tecnologia do tocantins;;instituition;palmas;tocantins;brazil;-10.167;-48.333;0;0;0;0.0;0.0;0.0
8133;centro universitario de caratinga;;instituition;caratinga;minas gerais;brazil;-19.79;-42.139;0;0;0;0.0;0.0;0.0
8139;faculdade teologica batista do parana;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8140;faculdade estadual de ciencias economicas de apucarana;;instituition;apucarana;parana;brazil;-23.551;-51.461;0;0;0;0.0;0.0;0.0
8141;faculdade de odontologia de piracicaba unicamp;;instituition;piracicaba;sao paulo;brazil;-22.725;-47.649;0;0;0;0.0;0.0;0.0
8142;centro universitario franciscano do parana;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8143;fundacao hospitalar do estado de minas gerais;;instituition;belo horizonte;minas gerais;brazil;-19.817;-43.956;0;0;0;0.0;0.0;0.0
8144;faculdade de direito de varginha;;instituition;varginha;minas gerais;brazil;-21.551;-45.43;0;0;0;0.0;0.0;0.0
8146;universidade regional de blumenau;;instituition;blumenau;santa catarina;brazil;-26.919;-49.066;0;0;0;0.0;0.0;0.0
8147;escola de musica e belas artes do parana;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8149;faculdade estacio de curitiba;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8150;faculdade de administracao ciencias educacao e letras;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8152;escola brasileira de administracao publica e de empresas;;instituition;rio de janeiro;rio de janeiro;brazil;-22.903;-43.208;0;0;0;0.0;0.0;0.0
8156;faculdades integradas espirita;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8157;faculdade de campina grande do sul;;instituition;campina grande do sul;parana;brazil;-25.306;-49.055;0;0;0;0.0;0.0;0.0
8159;instituto superior de administracao e economia do mercosul;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8160;faculdade estadual de filosofia ciencias e letras de paranagua;;instituition;paranagua;parana;brazil;-25.52;-48.509;0;0;0;0.0;0.0;0.0
8161;faculdade educacional araucaria;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8162;faculdade anchieta de ensino superior do parana;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8163;faculdades integradas santa cruz de curitiba;;instituition;curitiba;parana;brazil;-25.428;-49.273;0;0;0;0.0;0.0;0.0
8164;faculdades integradas maria thereza;;instituition;niteroi;rio de janeiro;brazil;-22.883;-43.104;0;0;0;0.0;0.0;0.0
8165;instituicao toledo de ensino;;instituition;bauru;sao paulo;brazil;-22.315;-49.061;0;0;0;0.0;0.0;0.0
8169;faculdade de cafelandia;;instituition;cafelandia;parana;brazil;-24.618;-53.32;0;0;0;0.0;0.0;0.0
8172;escola de engenharia de sao carlos universidade de sao paulo;;instituition;sao carlos;sao paulo;brazil;-22.018;-47.891;0;0;0;0.0;0.0;0.0
8173;escola nacional de administracao publica;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
8174;instituto de educacao e ensino superior de samambaia;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
8175;faculdade projecao;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
8177;centro de educacao superior unica;;instituition;florianopolis;santa catarina;brazil;-27.597;-48.549;0;0;0;0.0;0.0;0.0
8180;universidade presidente antonio carlos;;instituition;barbacena;minas gerais;brazil;-21.226;-43.774;0;0;0;0.0;0.0;0.0
8181;colegio pedro ii;;instituition;rio de janeiro;rio de janeiro;brazil;-22.903;-43.208;0;0;0;0.0;0.0;0.0
8183;faculdade ls;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
8184;faculdade catolica de anapolis;;instituition;anapolis;goias;brazil;-16.327;-48.953;0;0;0;0.0;0.0;0.0
8187;faculdades integradas de ourinhos;;instituition;ourinhos;sao paulo;brazil;-22.979;-49.871;0;0;0;0.0;0.0;0.0
8189;faculdade do centro leste;;instituition;serra;espirito santo;brazil;-20.129;-40.308;0;0;0;0.0;0.0;0.0
8190;escola superior de ciencias da saude;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
8192;faculdade de ciencias sociais de florianopolis;;instituition;florianopolis;santa catarina;brazil;-27.597;-48.549;0;0;0;0.0;0.0;0.0
8193;faculdade de tecnologia senac df;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
8194;faculdade jesuita de filosofia e teologia;;instituition;belo horizonte;minas gerais;brazil;-19.817;-43.956;0;0;0;0.0;0.0;0.0
8195;hospital das clinicas da universidade federal de minas gerais;;instituition;uberlandia;minas gerais;brazil;-18.919;-48.277;0;0;0;0.0;0.0;0.0
8197;centro de ensino unificado de brasilia;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
8199;centro universitario do distrito federal;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
8200;faculdade metropolitana da grande fortaleza;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8202;faculdade independente do nordeste;;instituition;vitoria da conquista;bahia;brazil;-14.866;-40.839;0;0;0;0.0;0.0;0.0
8203;faculdade angel vianna;;instituition;rio de janeiro;rio de janeiro;brazil;-22.903;-43.208;0;0;0;0.0;0.0;0.0
8204;faculdade estacio de sa de juiz de fora;;instituition;juiz de fora;minas gerais;brazil;-21.764;-43.35;0;0;0;0.0;0.0;0.0
8205;faculdade de minas;;instituition;muriae;minas gerais;brazil;-21.131;-42.366;0;0;0;0.0;0.0;0.0
8206;instituto federal de educacao ciencia e tecnologia de minas gerais;;instituition;bambui;minas gerais;brazil;-20.006;-45.977;0;0;0;0.0;0.0;0.0
8207;faculdade lions;;instituition;goiania;goias;brazil;-16.679;-49.254;0;0;0;0.0;0.0;0.0
8215;fundacao joao pinheiro;;instituition;belo horizonte;minas gerais;brazil;-19.817;-43.956;0;0;0;0.0;0.0;0.0
8216;faculdade estacio de sa de goias;;instituition;goiania;goias;brazil;-16.679;-49.254;0;0;0;0.0;0.0;0.0
8217;faculdade de ciencias e educacao de rubiataba;;instituition;rubiataba;goias;brazil;-15.164;-49.803;0;0;0;0.0;0.0;0.0
8218;centro universitario de goias;;instituition;goiania;goias;brazil;-16.679;-49.254;0;0;0;0.0;0.0;0.0
8219;faculdade alfredo nasser;;instituition;aparecida de goiania;goias;brazil;-16.822;-49.245;0;0;0;0.0;0.0;0.0
8220;faculdade unida de campinas;;instituition;goiania;goias;brazil;-16.679;-49.254;0;0;0;0.0;0.0;0.0
8221;faculdade de filosofia e ciencias humanas de goiatuba;;instituition;goiatuba;goias;brazil;-18.013;-49.357;0;0;0;0.0;0.0;0.0
8222;faculdade padrao;;instituition;goiania;goias;brazil;-16.679;-49.254;0;0;0;0.0;0.0;0.0
8223;faculdade de tecnologia de capao bonito;;instituition;capao bonito;sao paulo;brazil;-24.006;-48.349;0;0;0;0.0;0.0;0.0
8224;instituto superior de ciencias aplicadas;;instituition;limeira;sao paulo;brazil;-22.565;-47.402;0;0;0;0.0;0.0;0.0
8225;instituto de ensino e pesquisa da santa casa de belo horizonte;;instituition;belo horizonte;minas gerais;brazil;-19.817;-43.956;0;0;0;0.0;0.0;0.0
8227;instituicao de ensino sao francisco;;instituition;mogi guacu;sao paulo;brazil;-22.372;-46.942;0;0;0;0.0;0.0;0.0
8228;faculdade de tecnologia de piracicaba;;instituition;piracicaba;sao paulo;brazil;-22.725;-47.649;0;0;0;0.0;0.0;0.0
8229;faculdade do norte novo de apucarana;;instituition;apucarana;parana;brazil;-23.551;-51.461;0;0;0;0.0;0.0;0.0
8230;faculdade de jandaia do sul;;instituition;jandaia do sul;parana;brazil;-23.603;-51.643;0;0;0;0.0;0.0;0.0
8231;faculdade alvorada de tecnologia e educacao de maringa;;instituition;maringa;parana;brazil;-23.425;-51.939;0;0;0;0.0;0.0;0.0
8232;instituto federal de educacao ciencia e tecnologia farroupilha;;instituition;alegrete;rio grande do sul;brazil;-29.783;-55.792;0;0;0;0.0;0.0;0.0
8234;centro universitario de brusque;;instituition;brusque;santa catarina;brazil;-27.098;-48.918;0;0;0;0.0;0.0;0.0
8235;castelli escola superior de hotelaria;;instituition;canela;rio grande do sul;brazil;-29.366;-50.816;0;0;0;0.0;0.0;0.0
8236;faculdade sao francisco de assis;;instituition;porto alegre;rio grande do sul;brazil;-30.033;-51.23;0;0;0;0.0;0.0;0.0
8237;escola superior de ciencias da santa casa de misericordia de vitoria;;instituition;vitoria;espirito santo;brazil;-20.319;-40.338;0;0;0;0.0;0.0;0.0
8238;faculdade de direito de vitoria;;instituition;vitoria;espirito santo;brazil;-20.319;-40.338;0;0;0;0.0;0.0;0.0
8239;faculdade de direito de cachoeiro do itapemirim;;instituition;cachoeiro de itapemirim;espirito santo;brazil;-20.849;-41.113;0;0;0;0.0;0.0;0.0
8240;faculdade da regiao serrana;;instituition;santa maria de jetiba;espirito santo;brazil;-20.041;-40.746;0;0;0;0.0;0.0;0.0
8241;faculdade de musica do espirito santo;;instituition;vitoria;espirito santo;brazil;-20.319;-40.338;0;0;0;0.0;0.0;0.0
8243;faculdade brasileira;;instituition;vitoria;espirito santo;brazil;-20.319;-40.338;0;0;0;0.0;0.0;0.0
8244;centro universitario do espirito santo;;instituition;colatina;espirito santo;brazil;-19.539;-40.631;0;0;0;0.0;0.0;0.0
8245;faculdade de castelo;;instituition;castelo;espirito santo;brazil;-20.604;-41.185;0;0;0;0.0;0.0;0.0
8246;instituto superior de teologia aplicada;;instituition;sobral;ceara;brazil;-3.674;-40.239;0;0;0;0.0;0.0;0.0
8247;faculdade de ciencias biologicas e da saude;;instituition;vicosa;minas gerais;brazil;-20.754;-42.882;0;0;0;0.0;0.0;0.0
8248;faculdades integradas sao pedro;;instituition;vitoria;espirito santo;brazil;-20.319;-40.338;0;0;0;0.0;0.0;0.0
8249;faculdade pitagoras de linhares;;instituition;linhares;espirito santo;brazil;-19.391;-40.072;0;0;0;0.0;0.0;0.0
8251;faculdade novo milenio;;instituition;vila velha;espirito santo;brazil;-20.33;-40.292;0;0;0;0.0;0.0;0.0
8252;faculdade unida de vitoria;;instituition;vitoria;espirito santo;brazil;-20.319;-40.338;0;0;0;0.0;0.0;0.0
8253;faculdade pereira de freitas;;instituition;ipatinga;minas gerais;brazil;-19.468;-42.537;0;0;0;0.0;0.0;0.0
8254;faculdades integradas de vitoria;;instituition;vitoria;espirito santo;brazil;-20.319;-40.338;0;0;0;0.0;0.0;0.0
8256;faculdades integradas da uniao educacional do planalto central;;instituition;brasilia;federal district;brazil;-15.78;-47.93;0;0;0;0.0;0.0;0.0
8260;faculdade santa emilia de rodat;;instituition;joao pessoa;paraiba;brazil;-7.115;-34.863;0;0;0;0.0;0.0;0.0
8261;instituto superior do litoral do parana;;instituition;paranagua;parana;brazil;-25.52;-48.509;0;0;0;0.0;0.0;0.0
8262;colegio sao luis;;instituition;sao luis;maranhao;brazil;-2.53;-44.303;0;0;0;0.0;0.0;0.0
8263;escola superior de educacao fisica de jundiai;;instituition;jundiai;sao paulo;brazil;-23.186;-46.884;0;0;0;0.0;0.0;0.0
8264;centro universitario herminio ometto;;instituition;araras;sao paulo;brazil;-22.357;-47.384;0;0;0;0.0;0.0;0.0
8265;faculdade luterana de teologia;;instituition;sao bento do sul;santa catarina;brazil;-26.25;-49.379;0;0;0;0.0;0.0;0.0
8266;faculdade de tecnologia de sertaozinho;;instituition;sertaozinho;sao paulo;brazil;-21.138;-47.99;0;0;0;0.0;0.0;0.0
8267;universidade vale do rio verde;;instituition;tres coracoes;minas gerais;brazil;-21.697;-45.253;0;0;0;0.0;0.0;0.0
8268;faculdade de jaguariuna;;instituition;jaguariuna;sao paulo;brazil;-22.706;-46.986;0;0;0;0.0;0.0;0.0
8269;faculdade de tecnologia de americana;;instituition;americana;sao paulo;brazil;-22.739;-47.331;0;0;0;0.0;0.0;0.0
8271;faculdade teologica sul americana;;instituition;londrina;parana;brazil;-23.31;-51.163;0;0;0;0.0;0.0;0.0
8272;universidade federal do sul e sudeste do para;;instituition;maraba;para;brazil;-5.369;-49.118;0;0;0;0.0;0.0;0.0
8273;faculdade de ciencias medicas de santos;;instituition;santos;sao paulo;brazil;-23.961;-46.334;0;0;0;0.0;0.0;0.0
8274;faculdade anhanguera de piracicaba;;instituition;piracicaba;sao paulo;brazil;-22.725;-47.649;0;0;0;0.0;0.0;0.0
8275;faculdade de tecnologia senai antonio adolpho lobbe;;instituition;sao carlos;sao paulo;brazil;-22.018;-47.891;0;0;0;0.0;0.0;0.0
8276;faculdade de tecnologia de sorocaba;;instituition;sorocaba;sao paulo;brazil;-23.502;-47.458;0;0;0;0.0;0.0;0.0
8279;faculdades integradas de tres lagoas;;instituition;tres lagoas;mato grosso do sul;brazil;-20.751;-51.678;0;0;0;0.0;0.0;0.0
8280;faculdade de tecnologia apoena;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8282;faculdade catolica de fortaleza;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8283;faculdade catolica rainha do sertao;;instituition;quixada;ceara;brazil;-4.971;-39.015;0;0;0;0.0;0.0;0.0
8284;faculdade farias brito;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8285;faculdades integradas adventistas de minas gerais;;instituition;lavras;minas gerais;brazil;-21.245;-45.0;0;0;0;0.0;0.0;0.0
8286;faculdade de tecnologia intensiva;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8287;faculdade catolica do ceara;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8288;escola tecnica federal do ceara;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8289;escola de saude publica do ceara;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8290;faculdade de tecnologia senai cimatec;;instituition;salvador;bahia;brazil;-12.971;-38.511;0;0;0;0.0;0.0;0.0
8291;faculdade de medicina;;instituition;araguaina;tocantins;brazil;-7.191;-48.207;0;0;0;0.0;0.0;0.0
8292;faculdade integrada da grande fortaleza;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8293;faculdade de direito de contagem;;instituition;contagem;minas gerais;brazil;-19.932;-44.054;0;0;0;0.0;0.0;0.0
8294;centro universitario christus;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8295;faculdade de tecnologia evolucao;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8296;ratio faculdade teologica e filosofica;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8297;faculdade lourenco filho;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8299;faculdade meta;;instituition;rio branco;acre;brazil;-9.975;-67.81;0;0;0;0.0;0.0;0.0
8300;escola de aperfeicoamento de oficiais;;instituition;rio de janeiro;rio de janeiro;brazil;-22.903;-43.208;0;0;0;0.0;0.0;0.0
8301;faculdade ateneu;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8302;faculdade de tecnologia do nordeste;;instituition;fortaleza;ceara;brazil;-3.717;-38.543;0;0;0;0.0;0.0;0.0
8303;faculdade kurios;;instituition;maranguape;ceara;brazil;-3.89;-38.686;0;0;0;0.0;0.0;0.0
8306;faculdade de odontologia de bauru;;instituition;bauru;sao paulo;brazil;-22.315;-49.061;0;0;0;0.0;0.0;0.0
8307;faculdade de tecnologia de sao jose do rio preto;;instituition;sao jose do rio preto;sao paulo;brazil;-20.82;-49.379;0;0;0;0.0;0.0;0.0
8308;centro universitario de barra mansa;;instituition;barra mansa;rio de janeiro;brazil;-22.544;-44.171;0;0;0;0.0;0.0;0.0
8309;escola de enfermagem wenceslau braz;;instituition;itajuba;minas gerais;brazil;-22.426;-45.453;0;0;0;0.0;0.0;0.0
8310;faculdade de medicina de itajuba;;instituition;itajuba;minas gerais;brazil;-22.426;-45.453;0;0;0;0.0;0.0;0.0
8311;faculdade de educacao e cultura de vilhena;;instituition;vilhena;rondonia;brazil;-12.741;-60.146;0;0;0;0.0;0.0;0.0
8312;faculdade luterana sao marcos;;instituition;alvorada;rio grande do sul;brazil;-29.99;-51.084;0;0;0;0.0;0.0;0.0
8313;associacao instituto tecnologico vale;;instituition;belem;para;brazil;-1.456;-48.504;0;0;0;0.0;0.0;0.0
8314;fundacao santa casa de misericordia do para;;instituition;belem;para;brazil;-1.456;-48.504;0;0;0;0.0;0.0;0.0
8315;faculdade de reabilitacao da asce;;instituition;rio de janeiro;rio de janeiro;brazil;-22.903;-43.208;0;0;0;0.0;0.0;0.0
